Time,Pass/Fail,F0,F2,F3,F4,F12,F14,F15,F18,F21,F22,F27,F28,F32,F33,F34,F35,F36,F43,F45,F46,F48,F50,F51,F55,F60,F62,F63,F64,F65,F66,F68,F70,F88,F90,F115,F117,F133,F134,F135,F136,F137,F140,F142,F150,F151,F160,F166,F180,F182,F183,F185,F187,F188,F200,F201,F208,F209,F218,F223,F225,F250,F252,F268,F269,F270,F271,F272,F275,F277,F286,F295,F316,F318,F319,F321,F324,F337,F344,F361,F363,F388,F390,F406,F408,F409,F410,F412,F413,F415,F416,F418,F419,F423,F424,F429,F433,F434,F435,F436,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F468,F470,F472,F473,F474,F478,F480,F482,F486,F487,F488,F489,F490,F491,F495,F497,F499,F500,F511,F520,F521,F522,F524,F525,F527,F539,F541,F561,F585
2008-02-09 2:02,-1,2938.27,2201.0667,880.2317,1.4148,201.4058,13.2746,426.0035,192.8312,-4621.0,2634.25,7.2203,69.1,85.2227,8.5288,50.4747,64.1901,49.5254,361.6855,142.3827,742.9911,136.9364,641.0045,216.9508,2852.0,365.6655,121.6345,12.8305,20.7482,29.1518,713.8393,142.22,629.52,1755.7161,9071.53,747.2163,57.8968,1018.1556,35.4792,122.0,95.4,66.3,0.1649,5.25,7.384,9.299,365.0,2.7,18.29,10.09,34.231,7.3,19.3,35.078,14.58,7.42,39.397,0.0,5.1337,126.5963,684.5,87.2445,3.4041,24.55,2.4614,29.8997,28.508,23.8628,0.054,1.9148,3.2947,171.6884,6.1884,2.8732,9.6466,1.9925,11.4244,2.2221,12.895,41.7239,206.0031,31.5154,1.1532,8.7276,5.6436,3.2468,2.7091,16.4528,11.6558,4.9274,4.2939,823.5702,423.2711,55.6249,2.1828,4.3237,660.2151,11.0287,7.2592,0.9972,3.9074,30.9013,86.6066,13.4608,2.2506,7.0865,15.8495,5.3309,3.0109,16.1686,991.7375,8.5492,113.6355,35.7622,33.8367,0.0,46.1083,443.3666,345.2038,0.0,646.9761,0.0,64.6982,2.0749,7.2105,7.5456,553.125,0.0,339.823,2.2421,0.0,11.6759,5.8795,5.1979,10.0175,1.5249,6.9376,41.2704,1.9539
2008-02-09 2:11,-1,2976.24,2233.1556,1434.9983,1.5188,203.9187,12.0742,420.4144,195.345,-6453.0,2965.5,5.2242,68.7,85.7833,8.7696,50.124,63.7482,49.876,368.6809,128.88,736.5491,140.5482,638.1091,230.546,2917.0,366.3655,111.62,20.2509,17.26,24.5728,711.9763,139.8727,617.8582,1860.9223,8847.02,755.1695,59.2515,1018.1556,35.4792,88.0,114.7,31.3,0.2158,7.26,7.572,14.708,594.0,2.5,19.29,13.69,17.656,4.21,14.01,57.73,15.31,8.86,97.276,0.0,2.5209,148.0391,802.1992,79.4816,2.0978,24.55,2.4614,25.9714,37.6587,8.9821,0.0704,2.1585,4.3574,250.3471,6.232,4.1928,4.7062,1.2668,17.9304,2.3917,27.8392,48.8408,286.8693,26.1843,0.5516,8.7276,3.9125,3.8539,1.298,12.5214,14.2082,7.0718,3.1572,0.0,952.381,62.7123,3.4985,4.4189,13.1894,14.5194,4.5263,4.7854,3.639,49.3671,48.6053,4.2625,5.4538,10.6223,9.2283,2.9954,2.1955,25.0406,323.3577,6.1532,75.6014,51.3326,49.7133,0.0,98.6915,0.0,351.5068,88.8136,40.3487,0.0,32.6323,3.0457,7.9551,9.0675,569.5793,365.3979,485.7143,2.4996,0.0,10.525,3.5406,4.5287,7.138,1.5249,6.9376,19.2616,2.6785
2008-02-09 2:50,-1,2993.04,2229.3333,1553.3158,1.5123,200.1112,11.3239,414.8853,190.5961,-6288.25,3016.0,5.1557,69.2444,86.0936,8.5891,50.4484,64.1358,49.5516,362.4982,139.0282,737.5324,130.5136,632.04,124.6545,2855.0,362.1427,119.1773,9.023,19.8509,26.0093,711.5232,143.0473,624.3673,1809.2421,9140.3799,794.9251,57.7526,1008.6706,42.2967,117.0,56.4,88.0,0.3085,8.26,8.515,13.317,717.0,1.9,16.39,6.59,29.642,3.67,20.93,18.985,16.25,4.77,84.83,0.0,4.0786,133.9528,1388.1006,134.0446,3.6805,24.835,4.1347,28.3307,23.1901,28.3662,0.1078,2.2767,3.7127,308.5936,5.6739,1.8641,8.5954,1.3437,6.8808,1.6939,29.6545,41.5462,379.0117,38.2188,1.1278,8.854,5.4255,1.8844,3.5135,9.8446,20.3964,8.0366,3.2383,0.0,909.4737,75.1949,3.2098,8.2342,6.9958,12.7542,3.5917,2.8318,2.7439,48.1481,37.3702,3.4816,3.5221,4.74,9.9001,2.812,3.3115,15.2301,0.0,9.5065,180.0951,24.0291,23.2495,0.0,97.5233,418.4615,0.0,820.9607,825.0505,0.0,50.7835,2.1014,7.4038,15.1865,0.0,0.0,0.0,3.8651,0.0,16.8625,6.3728,5.7394,7.7743,1.7798,9.7755,34.6592,3.2251
2008-02-09 2:52,-1,3083.33,2171.8556,940.9917,1.2906,201.3105,8.0985,395.8814,191.1803,-5085.75,2755.5,7.3537,66.3111,84.6838,9.0425,50.7493,64.4947,49.2507,356.5436,134.62,731.3509,142.28,633.4436,225.8427,2848.0,354.3045,116.1182,13.7556,18.5018,25.9589,705.392,150.7345,621.1573,1652.5845,8286.56,684.9652,57.8217,1010.1669,43.9856,85.0,137.6,123.7,0.1155,6.11,4.861,15.273,213.0,2.3,26.06,12.37,43.101,16.97,22.49,76.75,20.08,5.68,85.305,0.0,2.9464,119.0737,611.4004,55.6966,4.8126,27.243,3.8599,20.1801,47.5979,36.666,0.0383,2.0414,4.0221,92.8529,6.8363,3.0855,11.7109,4.4271,22.2409,1.8176,31.8575,36.438,201.4742,22.1469,1.5319,9.6105,3.9304,4.4627,5.0692,19.4475,8.9517,5.9049,4.7816,680.8759,0.0,60.0231,3.858,2.4953,0.0,9.3023,4.193,2.6245,3.4685,56.25,43.6809,18.3954,10.5218,9.1888,20.713,11.9272,3.5504,33.9838,379.1262,3.1235,145.9768,30.6997,33.9461,0.0,99.5295,507.8899,0.0,113.7242,403.6176,963.5783,38.0239,2.7988,7.2053,7.3782,666.6667,0.0,418.4615,2.6837,0.0,8.1313,8.3232,5.3665,7.4215,1.377,8.7754,12.6436,2.6129
2008-02-09 3:33,-1,2992.39,2233.1556,1434.9983,1.5188,204.252,8.9637,403.3415,194.1191,-6295.0,3022.75,5.1025,68.0333,83.6359,9.7836,50.2716,64.1163,49.7284,360.8482,141.87,745.8235,135.9036,638.6218,131.9531,2852.0,359.9936,121.5182,14.4854,20.3518,25.2303,720.5932,142.6245,624.1364,1779.2903,8351.0298,702.978,59.0723,1008.6706,42.2967,132.0,146.8,94.8,0.2158,7.26,7.205,7.623,761.0,2.2,18.56,11.25,36.617,6.24,24.54,21.165,24.1,5.92,99.438,0.0,7.181,88.6595,444.0996,72.9133,2.6915,24.835,4.1347,34.9484,43.8693,29.5729,0.0704,2.1585,2.6167,310.705,6.4137,3.2519,11.1915,2.0577,7.1383,1.5466,29.7356,25.7039,161.0531,21.6938,0.8897,8.854,6.0338,4.9058,3.6576,12.5214,14.2082,7.0718,3.1572,403.65,0.0,80.3795,1.89,4.4412,8.0103,14.8676,5.0185,4.586,3.2337,39.8734,88.5117,1.5549,4.926,7.9298,8.5602,4.5915,3.8427,16.0398,0.0,4.6198,166.3739,29.0883,36.5751,0.0,94.1106,413.7748,452.5913,684.63,245.6189,147.0423,101.0759,1.962,4.9829,5.3179,426.3959,534.4,455.814,4.5901,0.0,10.3721,4.5562,2.7209,6.679,1.7798,9.7755,50.2702,2.4259
2008-02-09 3:35,-1,3049.8,2165.8666,847.7976,1.4274,200.7743,9.0712,409.5993,190.3855,-6370.25,3115.25,5.1683,68.1333,84.0746,9.3335,50.4357,64.3729,49.5643,360.3709,142.8709,743.6657,137.1336,640.3755,203.1958,2852.0,359.3736,124.67,11.8073,18.2009,25.9351,717.7306,144.5245,628.5682,1763.4672,9071.97,778.6489,58.7199,1006.766,37.1562,103.0,37.9,116.2,0.2545,5.8,6.727,8.932,540.0,3.2,17.6,9.64,31.421,5.31,17.72,38.245,23.86,13.62,93.257,0.0,2.8217,169.8086,853.1992,90.7214,3.4265,19.256,3.8497,30.9601,12.6895,37.6451,0.0773,2.2341,2.6154,221.5948,5.6688,2.649,8.9415,1.5199,10.9375,3.9228,29.8616,51.634,235.4054,25.3942,1.0989,7.6124,4.737,1.2427,4.6243,9.4038,17.8304,5.3378,3.8846,156.5945,0.0,74.1579,2.1807,1.617,10.0271,11.6136,4.6176,3.1732,4.6967,45.2055,53.7127,3.5975,3.9477,6.7473,11.4532,3.8721,2.7671,18.8217,757.049,6.8108,202.078,74.8314,63.2465,0.0,132.3124,0.0,917.3333,142.2434,479.597,72.281,36.1029,2.3764,9.6292,9.4048,509.5101,558.08,424.0964,3.0276,0.0,11.6511,5.8353,2.6736,7.2467,1.5456,10.3609,44.8745,3.1489
2008-02-09 3:35,-1,3034.55,2233.1556,1434.9983,1.5188,199.1838,11.8806,414.919,189.5742,-6551.5,2859.0,5.017,71.3556,83.7738,8.6427,50.1799,64.2704,49.8202,365.5636,149.7782,760.7962,136.5236,651.8655,182.366,2836.0,371.3836,128.0682,14.1382,21.71,29.1971,731.5991,138.2755,637.7273,1795.1763,8735.91,755.3174,56.2152,1005.49,34.6672,88.0,123.3,51.0,0.2158,7.26,13.587,4.586,648.0,2.1,17.0,10.42,35.161,4.11,23.14,73.734,17.49,6.2,86.401,0.0,2.9872,73.4838,804.2002,82.1801,5.5285,19.191,3.6529,25.9714,39.6149,15.1849,0.0704,2.1585,1.4047,265.0497,5.7864,2.7754,10.0891,1.2425,22.2608,1.842,26.7181,22.2955,246.2935,24.7906,1.649,6.5206,3.9125,4.0632,2.0619,12.5214,14.2082,7.0718,3.1572,325.5142,0.0,114.3626,1.1053,4.3425,9.1954,11.1657,5.7917,1.4551,2.943,35.2174,60.8939,2.407,3.5462,6.957,9.1847,3.0105,3.5498,40.4319,362.5733,6.1939,123.7072,28.5583,38.1441,0.0,82.0806,0.0,403.1603,0.0,57.8073,293.8413,37.9022,2.6031,4.0934,9.2057,601.2121,0.0,410.2564,1.995,0.0,10.8802,9.8346,4.8019,6.9512,2.0308,10.5371,10.9099,2.6485
2008-02-09 4:19,-1,3068.38,2165.8666,847.7976,1.4274,201.4976,7.7666,394.908,191.664,-6534.75,2838.5,5.1225,69.8222,85.7881,8.77,50.0774,63.708,49.9226,363.4664,130.9718,730.0677,139.8436,634.2818,200.7428,2834.0,363.7164,113.1636,17.1954,17.8082,26.3692,703.6985,140.2064,617.0864,1825.2657,8126.6901,696.5634,58.8554,1008.4998,38.2126,117.0,221.8,183.2,0.2545,5.8,3.785,15.496,492.0,3.8,19.41,5.72,26.289,4.51,16.31,77.315,21.66,6.11,78.007,0.0,3.9927,106.0719,1015.2998,109.1445,1.1029,27.23,5.4189,30.6949,76.7801,60.9951,0.0773,2.2341,4.6219,229.4232,5.4827,1.9859,7.484,1.5997,22.2898,2.1269,29.4488,35.5821,304.452,33.6275,0.3335,9.8853,5.2356,7.2286,7.2834,9.4038,17.8304,5.3378,3.8846,253.5466,289.1935,48.7341,3.924,5.0814,9.5275,9.2119,4.3467,4.3143,5.4424,50.9434,76.6314,4.5637,5.7714,4.3674,11.403,3.225,2.5714,38.5145,278.764,5.3654,125.9637,34.3101,25.23,0.0,95.1375,466.5718,0.0,461.1006,173.3971,164.0898,52.2969,0.5558,5.8113,12.4934,329.5117,0.0,828.5714,2.056,0.0,15.669,1.8739,7.1585,9.7454,1.1659,14.1809,46.866,2.9788
2008-02-09 4:22,-1,2961.59,2229.3333,1553.3158,1.5123,204.3236,10.5026,402.9326,194.4911,-6295.5,3038.0,5.193,68.9778,85.7419,8.5788,50.3811,64.1013,49.6189,354.9427,136.9527,735.4829,143.13,635.0255,205.7423,2859.0,354.3473,116.7245,18.68,20.2282,28.6915,706.7914,145.2736,616.3455,1856.9809,9200.0601,793.0326,59.5704,1005.49,34.6672,116.0,103.0,66.8,0.3085,8.26,11.823,12.806,625.0,3.4,16.6,13.89,37.866,7.71,20.75,52.179,31.44,5.35,67.291,0.0,3.7856,139.6077,595.7002,59.2084,2.1817,19.191,3.6529,31.1763,30.5143,23.0307,0.1078,2.2767,4.3495,262.2886,5.3561,3.6211,11.0644,2.8264,15.1042,1.5645,25.0632,42.8173,183.8229,18.102,0.6832,6.5206,5.1982,3.4779,2.6573,9.8446,20.3964,8.0366,3.2383,0.0,616.0102,112.5717,3.1782,4.0614,3.2042,8.8934,3.801,1.579,4.9291,28.125,38.0634,2.5706,4.2811,10.1422,14.2716,5.3867,3.2676,25.3613,0.0,3.1979,168.308,26.4482,27.3216,0.0,107.846,956.1238,209.635,98.8447,252.6544,293.7378,52.3683,1.679,7.518,6.475,0.0,785.7651,0.0,2.437,0.0,7.4661,3.6623,3.831,8.9176,2.0308,10.5371,17.5662,2.0978
2008-02-09 5:46,-1,3085.78,2229.3333,1553.3158,1.5123,199.8708,10.3423,425.5928,190.5618,-5994.0,2783.5,7.4292,67.9556,84.7226,8.9635,50.5609,64.2798,49.4391,359.1355,145.3436,749.7943,135.4382,639.9173,124.4538,2852.0,360.0155,122.6009,9.7113,22.7427,28.674,721.1203,148.6109,631.2273,1729.1412,8918.65,698.8656,58.2975,1005.49,34.6672,109.0,148.1,171.4,0.3085,8.26,7.132,11.575,476.0,2.7,18.85,12.67,37.275,11.76,22.6,30.171,18.63,6.11,71.288,0.0,3.3228,93.6949,1190.5,115.0031,1.4724,19.191,3.6529,26.5607,45.325,49.2279,0.1078,2.2767,3.9775,216.5941,6.2209,3.4446,11.2144,3.1528,10.7506,1.7878,23.0417,30.2974,331.9674,31.4434,0.5017,6.5206,4.9212,4.7994,7.0565,9.8446,20.3964,8.0366,3.2383,147.6493,0.0,68.9597,2.7197,2.6186,24.1135,11.2884,4.4472,3.9439,3.9732,54.0984,81.5607,9.4795,6.1143,8.7173,9.6401,8.6829,3.5317,24.2427,222.771,5.0663,191.8382,26.8657,19.1498,0.0,108.9022,0.0,306.9985,103.505,207.9117,192.6282,42.4425,2.3764,5.4186,13.3484,409.4374,656.3003,825.0,2.8293,0.0,16.4557,2.5257,3.8463,6.3926,2.0308,10.5371,54.5601,2.4943
2008-02-09 6:03,-1,3020.29,2217.8111,1744.7771,0.9618,201.6603,9.8304,426.9548,192.1657,-6900.5,3063.25,5.053,67.0222,86.0936,8.5891,50.4484,64.1358,49.5516,355.0545,135.0527,730.1264,137.5482,627.6555,119.7157,2843.0,355.1582,116.0864,9.9475,18.9664,24.3057,705.8206,147.8064,619.0509,1823.8228,8510.42,719.8049,58.0262,1006.766,37.1562,149.0,87.2,101.4,0.2358,4.3,6.943,9.399,642.0,3.1,24.14,10.69,33.182,12.6,20.83,27.709,17.25,4.47,80.09,0.0,8.1543,58.3865,652.9004,77.6088,2.0761,19.256,3.8497,36.9695,26.3183,34.4898,0.0723,1.3298,3.1153,320.501,6.5621,2.7169,10.0446,3.8897,8.1378,1.3601,26.2663,17.7745,207.8057,22.7018,0.6728,7.6124,6.5728,2.8871,4.166,12.9057,24.5156,4.2923,3.4488,414.1661,902.1864,70.6281,2.2014,9.9379,8.1933,11.1054,4.4038,1.5634,4.6253,36.1607,55.9955,5.5288,8.6901,7.9154,15.1039,9.1604,3.3187,23.1457,432.4538,3.5244,173.4103,23.568,21.7809,0.0,108.1067,0.0,735.5913,102.1609,213.8249,303.908,130.292,1.3787,3.2013,7.6718,0.0,270.4811,0.0,2.7751,0.0,10.7819,3.5779,3.148,7.3675,1.5456,10.3609,9.4814,2.9338
2008-02-09 6:19,-1,3011.84,2167.9444,861.8041,1.414,200.6684,9.9996,421.7305,190.5043,-6204.25,2965.75,5.122,69.5444,86.2857,8.5855,50.3174,63.9733,49.6826,351.17,134.2436,731.7077,145.5555,630.9691,122.1855,2875.0,353.9191,113.01,14.0173,21.2336,26.3006,705.4071,150.0227,616.9518,1827.6397,8552.91,715.9049,58.5978,1008.4998,38.2126,148.0,75.1,99.9,0.2209,6.97,6.146,8.988,530.0,2.8,16.81,7.96,22.882,4.91,13.99,17.884,11.22,5.21,82.367,0.0,5.6743,112.5768,1728.0005,171.4453,3.2814,27.23,5.4189,26.2466,26.421,27.1417,0.0864,2.2662,3.2219,230.5188,5.6324,2.5395,6.6337,1.7004,5.0374,1.4579,21.3245,40.7715,470.6312,46.4473,1.0467,9.8853,6.6371,2.4935,3.8349,17.3514,15.6198,6.5383,5.549,0.0,0.0,61.4622,2.1312,3.9309,4.9774,11.3772,4.0816,3.5923,4.0262,26.3415,37.6426,2.0788,1.5533,5.9295,7.2895,3.3733,2.2172,14.6368,422.3287,3.9744,80.044,24.5365,21.5623,0.0,72.4581,602.3669,0.0,156.7785,483.7803,0.0,76.501,2.8719,6.1597,20.2037,785.6631,0.0,0.0,3.3763,0.0,23.948,5.5999,5.7256,8.8164,1.1659,14.1809,37.5266,3.0919
2008-02-09 6:32,-1,2979.45,2217.8111,1744.7771,0.9618,201.3674,10.8834,416.5229,191.568,-5442.75,2602.25,7.3022,70.6222,85.3154,8.5135,50.3873,64.1605,49.6127,354.3445,129.3527,724.7292,143.6527,627.35,230.3195,2872.0,353.0318,113.2836,15.899,16.0691,22.9785,701.7507,146.6755,612.9909,1877.0406,8397.2999,700.1242,58.3402,1001.7946,41.8539,105.0,151.7,113.7,0.2358,4.3,7.27,7.817,572.0,2.3,20.84,19.77,19.426,8.02,16.2,50.544,18.27,17.41,108.69,0.0,4.0098,126.2266,649.3994,73.8575,1.0404,25.601,4.6747,29.8946,55.0922,45.9725,0.0723,1.3298,2.0015,300.5067,6.3707,5.7008,6.1933,2.2157,17.6129,4.6865,34.3925,40.3339,216.8022,25.1026,0.3202,8.7679,4.7101,5.0915,4.4645,12.9057,24.5156,4.2923,3.4488,184.4219,523.1672,66.7992,1.8767,3.2784,103.5645,9.555,7.8632,1.0819,3.2568,56.7568,78.1737,18.3392,3.6167,15.2838,12.6447,5.5829,2.5823,21.9452,442.9001,13.0672,114.9127,108.3446,74.2348,0.0,221.0453,0.0,415.056,97.0003,425.6604,330.5951,51.8261,1.7787,6.7248,7.7334,0.0,0.0,0.0,1.7594,0.0,10.5492,1.7833,6.1052,8.7831,1.8615,11.1691,25.3822,2.288
2008-02-09 6:48,-1,3098.04,2236.0667,1680.1825,1.4834,204.0978,9.5241,400.8449,194.1754,-6448.25,2949.25,5.1482,69.1444,85.2601,8.5779,50.3893,64.1459,49.6107,356.6864,139.3209,736.3095,135.3555,631.3627,112.7403,2859.0,353.6536,122.5055,9.7867,16.8155,22.1925,714.1171,146.8573,623.0164,1766.9422,8484.88,730.644,58.446,1005.49,34.6672,136.6719212980192,294.2,218.4,0.3646,5.14,7.154,8.981,815.0,2.3,22.68,14.02,38.225,9.78,25.2,9.565,18.35,5.29,79.556,0.0,2.3979,97.2566,701.9995,85.9546,1.6503,19.191,3.6529,32.70426545454359,87.1487,62.7584,0.1156,1.4749,2.8118,349.1718,7.1628,3.8329,11.667,3.5184,3.7186,1.4875,25.6151,30.1755,193.2914,22.4712,0.5028,6.5206,6.16934769605598,9.4963,9.1521,14.0613,24.5801,5.2083,2.5382,302.1776,443.8513,75.1148,2.2405,9.1703,36.2502,10.9164,4.8897,2.6999,3.3264,39.6,40.8102,5.1058,7.0266,10.0631,8.5191,7.2254,3.9914,8.4841,166.1148,3.7491,187.4993,31.4592,18.2854,0.0,135.4478,425.5252,0.0,163.2824,272.6176,339.3939,29.5494,1.6374,5.5042,8.2735,668.2927,0.0,0.0,1.6848,0.0,11.7642,2.8236,4.0132,8.8243,2.0308,10.5371,23.0054,3.2777
2008-02-09 7:22,-1,3080.57,2217.8667,1275.0917,1.5487,198.8787,12.6648,413.7464,189.4966,-6535.25,2935.75,5.1617,67.9333,84.2049,8.7662,50.2158,64.006,49.7842,356.8882,125.8445,715.5359,139.3282,622.0609,126.6078,2831.0,354.1109,109.3709,17.77,16.4736,21.3934,694.1426,140.8091,604.2909,1837.8261,8794.9101,761.6345,56.2786,1010.1669,43.9856,120.0,79.4,101.3,0.3835,5.3,7.07,8.381,618.0,3.1,15.62,6.97,26.408,4.48,15.1,22.93,15.61,5.33,65.904,0.0,5.9012,135.6459,1007.4004,102.2138,6.3531,27.243,3.8599,30.132,26.6023,37.0369,0.1155,1.7522,2.4852,267.6009,4.6328,2.1905,7.5953,1.3632,7.4267,1.6294,20.3779,42.1289,360.072,39.0958,2.0624,9.6105,5.3739,2.5774,4.1717,15.4474,24.7664,5.0336,3.4157,252.9708,253.1787,55.8239,2.0256,3.4237,9.0293,13.751,4.7581,3.8553,4.5633,28.125,26.1015,3.6662,6.7916,5.5386,9.3192,3.2154,2.4274,18.111,151.1472,3.2573,87.8446,32.3547,27.256,0.0,57.5656,378.8413,347.7402,407.732,201.3483,766.3717,81.347,1.5671,7.3808,11.4544,0.0,839.1111,0.0,2.7879,0.0,13.4203,11.2887,6.0849,10.491,1.377,8.7754,37.5266,3.839
2008-02-09 7:32,-1,2938.11,2233.1556,1434.9983,1.5188,197.7375,9.4795,406.9507,187.7949,0.0,0.0,0.0,69.3333,85.7833,8.7696,50.124,63.7482,49.876,352.9045,131.9909,732.2055,148.5873,633.4827,207.3554,2875.0,353.6555,112.8673,18.5282,19.1236,27.1747,705.0308,148.4318,614.9545,1781.0447,8722.84,739.1096,58.674,1005.49,34.6672,99.0,190.7,117.2,0.2158,7.26,6.595,9.165,0.0,3.9,21.52,7.97,23.108,7.5,13.47,63.616,19.36,10.75,76.288,0.0,5.6237,81.3291,927.5996,84.4496,1.9985,19.191,3.6529,28.9688,57.3761,46.2939,0.0704,2.1585,2.6508,0.0,6.5683,2.5619,6.5578,2.2416,21.2901,3.3387,27.8252,24.7412,290.549,27.8084,0.6223,6.5206,4.4417,6.4906,4.7416,12.5214,14.2082,7.0718,3.1572,663.2479,0.0,69.5708,2.2521,5.1639,0.0,0.0,0.0,0.0,5.625,23.5075,39.5387,3.5283,2.5266,6.0383,4.9259,5.0475,2.1263,30.6797,0.0,3.1515,104.4896,56.2132,41.1669,0.0,145.6714,962.4925,367.9495,94.6078,896.732,346.6192,71.6733,2.8899,4.5664,10.6341,902.0772,0.0,0.0,2.9315,0.0,11.4259,3.4062,2.4046,8.4237,2.0308,10.5371,10.8507,4.3178
2008-02-09 8:15,-1,3073.57,2171.3222,966.5755,0.8066,197.7105,7.5917,402.8236,187.8507,-5442.75,2689.5,7.2663,66.9889,85.9922,8.5334,50.2818,63.9469,49.7183,353.21,136.1291,737.9392,146.4591,635.7982,117.9147,2882.0,355.9,114.1609,13.4528,21.9682,26.565,711.3742,152.2845,622.3454,1827.4076,8348.04,690.4209,58.7098,1006.766,37.1562,117.0,112.0,85.9,0.1026,6.59,5.052,14.378,337.0,1.8,21.23,10.14,23.226,4.97,17.47,29.092,23.44,7.23,90.144,0.0,2.8832,200.9971,694.5996,105.2298,3.2242,19.256,3.8497,30.3453,39.0225,29.0558,0.0389,2.2548,4.6764,164.3705,7.4635,2.9781,6.5397,1.6437,10.466,2.0669,28.4591,60.829,258.4554,32.0703,1.0234,7.6124,5.3879,3.644,3.5508,23.2963,12.7253,6.1491,5.0735,224.9483,0.0,66.5461,3.5693,1.8092,427.1445,5.6556,4.0913,4.2113,2.687,80.4255,153.3969,9.5763,2.92,7.4488,9.1727,3.3934,2.7477,24.6721,367.3441,2.5129,174.2395,32.9112,27.0392,0.0,118.1257,540.7555,865.4646,124.4416,412.993,814.1176,35.4378,1.6298,10.999,8.3205,230.6306,0.0,0.0,1.1598,0.0,15.2414,5.4918,2.3058,9.9528,1.5456,10.3609,36.9618,2.7576
2008-02-09 8:54,-1,3057.31,2214.9333,1663.7024,1.0203,197.739,8.7923,399.654,187.2363,-6451.75,2940.0,5.051,66.6,85.0513,9.1156,50.5031,63.9509,49.497,351.1209,133.9318,726.4588,136.68,621.7327,123.0725,2876.0,351.08,117.2282,8.3183,16.7036,21.2894,705.1695,147.2309,615.5391,1817.1541,9116.9602,737.8227,58.7207,1010.1773,38.5391,111.0,156.7,135.1,0.1771,6.22,4.433,11.757,415.0,3.5,18.38,21.76,21.328,6.98,14.56,22.677,16.83,10.83,117.213,0.0,4.3748,83.0784,895.2998,124.7585,2.1065,34.741,3.8256,29.3985,49.3667,47.283,0.0587,1.6772,4.0903,169.5897,5.7283,6.2326,7.0315,2.0836,6.457,2.6425,38.2382,33.2169,237.1109,34.7415,0.5345,11.4499,5.0068,5.1254,5.4442,13.3161,17.36,6.1924,3.928,251.8462,0.0,50.4193,2.9418,3.7348,9.78,10.2005,2.7434,2.0392,5.2553,26.087,32.5946,3.1539,2.1714,16.2471,10.7693,5.1068,2.3418,18.4257,328.5436,6.3603,202.326,64.8361,57.127,0.0,141.7845,0.0,660.5049,0.0,413.6752,504.7923,62.0914,2.9827,4.5719,9.8202,788.604,0.0,350.0,1.1985,0.0,16.909,3.5873,4.6144,6.3605,1.3313,9.9265,43.8076,3.4736
2008-02-09 9:36,-1,2979.86,2229.3333,1553.3158,1.5123,200.7038,10.6532,408.7933,192.2409,-6364.25,2879.75,5.0483,69.1111,85.7033,8.7568,50.0323,63.6774,49.9677,362.3527,127.6336,725.1107,141.8136,631.8,219.1915,2837.0,360.5682,112.0155,14.5473,15.6182,23.4325,701.6783,144.6691,617.2527,1860.9223,8336.1801,709.8677,58.2081,1018.1556,35.4792,593.0,85.3,68.5,0.3085,8.26,10.718,14.553,634.0,1.7,18.02,6.4,26.89,4.86,18.78,45.826,19.19,3.28,72.11,0.0,6.5609,148.0391,1024.6001,106.9396,3.511,24.55,2.4614,99.7297,30.3463,20.688,0.1078,2.2767,4.4412,299.2662,5.4181,2.1143,7.7474,1.3332,15.0278,1.1288,28.5708,48.8408,341.2235,36.6812,1.1426,8.7276,26.1022,2.8626,2.691,9.8446,20.3964,8.0366,3.2383,409.9094,333.0506,100.6084,3.56,4.2408,18.3935,9.3144,4.2868,2.2186,2.4598,38.6503,62.8259,3.6914,4.4521,5.0144,8.0641,3.427,2.9725,20.9068,74.8548,7.0171,131.9148,21.0012,22.4305,0.0,82.925,540.5075,286.1683,341.2174,472.445,284.7118,91.6939,1.8732,7.9551,12.291,580.3279,0.0,337.6147,2.31,0.0,15.0647,6.0317,6.4079,7.7721,1.5249,6.9376,31.8804,2.5621
2008-02-09 9:37,-1,3113.13,2159.0556,1084.3779,0.8184,198.3094,12.4662,420.5236,188.1524,-5521.25,2683.5,7.2858,69.9,86.3794,8.5615,50.4915,64.0756,49.5086,354.5827,136.9809,732.8516,137.4664,629.03,119.4002,2843.0,357.18,117.4891,10.123,19.4918,25.6003,707.2514,145.6791,620.3482,1827.0915,8098.64,571.978,58.1012,1004.4267,37.3689,117.0,190.2,69.8,0.1054,6.86,6.01,9.363,537.0,2.8,22.67,12.56,35.891,8.11,24.07,24.899,15.96,4.74,49.126,0.0,4.4574,120.0469,843.1001,76.2551,1.7338,24.653,3.634,30.3453,53.448,23.499,0.0358,2.2086,3.1579,240.5695,6.2989,3.1901,10.6379,2.2386,7.9556,1.2502,14.9223,34.2847,266.3096,25.2465,0.4662,9.1065,5.3879,6.1096,2.8384,30.5834,12.8744,6.8119,4.4048,614.7553,659.1143,48.2104,2.2265,4.8636,685.5932,13.8093,2.9317,2.6216,4.0057,54.6559,53.7526,17.597,5.9444,9.1692,11.3395,5.8996,3.8265,20.8534,932.737,8.8122,157.6607,24.3179,22.1326,0.0,97.4773,0.0,0.0,93.0059,214.8238,577.8824,59.9063,1.6683,6.5704,10.4104,202.3379,516.3636,0.0,1.2681,0.0,13.3318,2.9841,3.6517,7.478,1.2444,9.7247,34.2197,2.5106
