,Unnamed: 0,F153,F159,F198,F200,F21,F26,F272,F319,F32,F33,F334,F337,F34,F35,F39,F390,F426,F439,F470,F474,F476,F495,F574,F576
425,425.0,0.0097,2525.0,0.663,26.86,-6047.0,2.0313,49.7806,11.2091,85.2296,8.4421,0.2211,1.7799,50.2731,64.0899,118.4058,0.6285,0.9968,154.7619,6.4369,27.2031,8.5245,2.7299,3.1597,1.7579
426,426.0,0.0111,432.0,0.639,10.13,-6336.0,1.892,16.3136,11.0611,86.931,8.8384,0.1777,1.7026,50.3353,64.0776,118.7636,0.7902,1.1405,52.4076,6.2226,23.3695,27.1455,7.6338,21.2391,14.5232
427,427.0,0.0112,2085.0,0.527,19.68,-5932.0,2.0377,18.3598,11.6452,84.6614,8.7994,0.1858,2.1294,50.3964,64.1107,118.921,0.9852,1.1539,98.4645,5.134,34.0058,36.306,6.8313,1.9273,1.1219
428,428.0,0.0114,800.0,0.427,19.86,-5427.75,1.986,37.3464,11.0799,84.6614,8.7994,0.157,1.892,50.3964,64.1107,118.921,0.942,1.1766,28.0228,4.154,28.0864,38.9198,6.7995,2.9624,1.534
429,429.0,0.0134,216.0,0.828,11.38,-6467.25,1.8962,43.4806,11.525,85.8823,8.7851,0.1973,1.8525,50.1652,63.8402,118.92,1.2288,1.3839,61.5871,8.1833,34.0384,37.7123,6.4037,2.8553,1.4711
430,430.0,0.01,449.0,0.364,23.12,-6313.25,1.8935,27.0901,11.7629,84.2999,8.6439,0.1199,1.7662,50.5795,64.4484,119.0822,0.6061,1.0274,39.9788,3.4468,26.2992,9.8059,6.5148,2.8896,1.5796
431,431.0,0.0205,243.0,0.112,16.34,-5471.25,1.9777,31.062,9.0891,86.4465,8.6527,0.0378,1.891,50.215,63.9211,118.102,0.7551,2.1387,76.9321,1.0246,18.6696,14.0055,8.9716,83.8355,54.8787
432,432.0,0.0119,853.0,0.463,24.79,-5493.25,1.985,10.3116,10.9764,86.3849,8.7897,0.1484,1.2292,50.1812,63.8901,118.5984,1.0201,1.2304,138.6609,4.3911,17.7996,16.6927,5.1171,3.3719,1.7876
433,433.0,0.0172,417.0,0.317,26.81,-6374.75,1.8958,8.3989,9.4417,84.0746,9.3335,0.0921,1.53,50.4357,64.3729,118.0092,1.822,1.7746,31.5451,3.0028,27.7469,9.6957,1.8322,2.4693,1.2283
434,434.0,0.017,549.0,0.366,20.18,-6381.5,1.8905,54.0241,10.7618,86.1197,9.043,0.1137,2.0011,50.36,63.8744,117.6784,1.4274,1.7536,36.0791,3.4408,44.5635,12.4853,6.4379,2.9018,1.6825
435,435.0,0.006,508.0,0.316,24.42,-5313.5,2.0235,41.1893,10.4099,83.9167,9.4043,0.0973,1.1628,50.4181,64.4134,118.1592,0.776,0.6164,60.6742,2.9044,17.69,15.1983,7.1488,2.5136,1.2951
436,436.0,0.0192,993.0,0.186,19.07,-5474.25,2.0275,34.4929,8.9437,86.0209,9.2328,0.0595,2.8432,50.3586,63.7799,117.7358,0.6953,1.9967,42.1937,1.7062,25.903,15.3576,2.1711,2.3928,1.34
437,437.0,0.0619,640.0,0.73,16.12,-5587.25,2.0122,46.33,11.8,85.2764,8.7219,0.198,2.868,50.1373,63.8842,118.534,1.1769,6.4771,68.9053,7.1203,46.521,34.7905,5.6251,2.4837,1.2816
438,438.0,0.0151,258.0,0.975,12.19,-5421.5,1.9963,33.0817,11.8497,84.2999,8.6439,0.2805,2.318,50.5795,64.4484,119.0822,0.8045,1.5732,61.4391,9.5721,33.9002,47.8971,6.5148,51.2299,37.7277
439,439.0,0.0187,381.0,0.377,14.08,-6256.5,1.889,11.9484,10.4232,85.1059,8.5987,0.1145,1.3336,50.5025,64.3081,119.1156,1.0078,1.9578,38.9586,3.6735,21.9121,17.7634,6.6003,64.8263,74.662
440,440.0,0.018,202.0,0.359,14.04,-6370.75,1.9007,37.46,10.543,85.2296,8.4421,0.1213,1.407,50.2731,64.0899,118.4058,0.9644,1.8707,59.1495,3.4913,22.7775,30.059,5.0435,170.0204,80.5172
441,441.0,0.0155,485.0,0.388,27.32,-5311.5,1.9535,13.7278,10.4452,85.1059,8.5987,0.1305,1.6383,50.5025,64.3081,119.1156,0.6218,1.6072,94.8319,3.7426,22.7792,40.5725,6.6003,3.1309,1.7118
442,442.0,0.0134,713.0,0.206,11.45,-6264.0,1.8932,43.7547,8.5549,86.8866,8.8505,0.0611,1.6102,50.4036,64.0557,118.808,0.9275,1.3776,70.1641,1.8883,19.1584,25.4847,4.3143,2.5651,1.4133
443,443.0,0.0127,1454.0,0.345,14.68,-4750.75,1.992,22.2761,11.0518,85.5573,8.6915,0.099,2.7133,50.465,64.1145,118.8908,0.9878,1.3155,32.3586,3.3282,43.623,18.6817,10.189,60.9374,37.4436
444,444.0,0.0133,1216.0,1.063,19.6,-5879.75,1.9888,11.501,10.8794,85.5265,8.659,0.3029,4.5975,50.4068,64.061,118.9532,1.0832,1.375,68.998,10.3728,79.365,79.8723,4.7185,3.5751,1.9176
445,445.0,0.0129,295.0,1.126,11.94,-5433.25,2.025,39.7677,10.9643,85.2296,8.4421,0.4506,2.0545,50.2731,64.0899,118.4058,1.0375,1.332,100.4292,11.3534,30.3533,57.3869,5.9162,3.3051,1.7551
446,446.0,0.023,286.0,1.11,11.37,-6443.5,1.882,20.3036,9.4743,84.7228,9.5689,0.3627,1.9975,50.4579,64.0806,117.4208,0.6832,2.3988,27.4201,11.0249,18.7045,22.8082,4.5146,2.4528,1.4656
447,447.0,0.0143,634.0,0.412,20.55,-5468.75,2.0068,22.7575,11.4061,86.3849,8.7897,0.1204,1.679,50.1812,63.8901,118.5984,0.8653,1.4735,45.7798,3.9681,17.5474,16.8649,6.1887,3.4848,1.9615
448,448.0,0.0194,909.0,0.555,23.83,-5410.5,1.9875,23.0253,9.9818,86.4541,8.5687,0.1501,3.7717,50.2843,64.0072,118.2032,0.8379,2.02,74.6725,5.2234,34.5324,13.8483,11.9391,2.9771,1.6322
449,449.0,0.0065,742.0,0.341,18.9,-6375.75,1.8735,16.6014,9.6326,85.5573,8.6915,0.0981,1.8927,50.465,64.1145,118.8908,1.5894,0.6628,42.7852,3.167,19.2828,16.4183,6.3106,2.7261,1.5528
450,450.0,0.0165,384.0,1.107,13.26,-6421.0,1.8915,24.6068,9.255,84.0746,9.3335,0.4516,3.2391,50.4357,64.3729,118.0092,0.7289,1.6959,60.8108,11.2605,24.1289,61.3449,5.1717,3.4423,1.8772
451,451.0,0.0122,347.0,0.462,18.22,-6507.5,1.8755,33.5442,11.8933,85.7103,8.5251,0.1536,1.9001,50.3808,64.2481,118.1552,0.6203,1.267,56.9032,4.5312,36.2756,15.4905,4.931,3.4041,1.9568
452,452.0,0.0137,132.0,0.564,17.33,-6461.0,1.8702,45.3123,10.6789,85.7103,8.5251,0.1762,1.4154,50.3808,64.2481,118.1552,0.8769,1.4277,38.485,5.4293,19.7171,8.7525,6.4037,3.4041,1.9568
453,453.0,0.0132,574.0,0.257,21.01,-5411.5,2.0008,13.9232,10.3068,85.7103,8.5251,0.0788,2.0649,50.3808,64.2481,118.1552,0.9996,1.3733,89.2826,2.4835,45.8916,15.1578,6.9165,3.4041,1.9568
454,454.0,0.0148,400.0,0.528,10.66,-6409.5,1.8835,34.5064,4.4974,85.7103,8.5251,0.157,1.5172,50.3808,64.2481,118.1552,0.6725,1.5321,51.043,5.0458,33.6622,11.2202,5.6501,2.5516,1.3412
455,455.0,0.0083,790.0,1.132,18.05,-5546.5,1.9945,26.1955,5.2507,85.7103,8.5251,0.3428,1.8296,50.3808,64.2481,118.1552,0.6135,0.8588,64.8305,11.0913,35.6821,14.751,4.8092,2.2021,1.3435
456,456.0,0.0078,347.0,0.483,12.79,-6466.25,1.883,27.8613,4.5995,85.4112,8.6005,0.1506,1.6785,50.4016,64.0546,119.239,0.9172,0.7993,59.0539,4.6231,37.684,17.3173,6.8265,2.6016,1.3483
457,457.0,0.0109,816.0,6.541,21.63,-5430.0,2.0072,31.8812,12.2044,84.6614,8.7994,2.6566,2.7301,50.3964,64.1107,118.921,4.5907,1.1257,78.8363,62.5666,354.4169,137.4644,6.1887,2.996,1.7161
458,458.0,0.0105,318.0,0.386,15.21,-5183.0,1.9852,72.4735,11.522,84.2212,9.2047,0.109,1.1668,50.1936,64.0841,118.034,1.0343,1.079,96.6076,3.6918,18.7253,25.0665,3.9992,3.1515,1.7176
459,459.0,0.0108,414.0,0.486,17.94,-5353.25,1.9955,19.1771,10.8304,85.39583630484866,8.895411055474241,0.1429,1.5211,50.59447727633906,64.65585891879961,118.82865247935617,0.9981,1.1093,93.469,4.6948,21.1431,40.7848,7.3478,3.2663,1.684
460,460.0,0.0076,2414.0,0.179,16.89,-5763.75,1.9805,62.8526,8.9392,85.3825,9.7324,0.0543,1.0265,50.3716,64.2442,118.0668,1.0566,0.7851,44.4664,1.6892,25.5242,10.7672,6.5816,2.8107,1.4934
461,461.0,0.0069,414.0,0.289,22.4,-5474.75,1.995,51.423,9.1491,85.0066,9.6938,0.1042,1.3611,50.366,64.2263,118.0446,1.1875,0.7087,81.4353,2.7762,26.6396,53.5583,6.9149,2.1987,1.2064
462,462.0,0.011,1905.0,0.725,13.87,-6211.25,2.017,13.1939,9.1067,85.822,9.0776,0.245,2.548,50.4667,64.059,118.0494,0.5651,1.1351,89.0909,7.4264,47.0085,24.8971,5.4815,3.3373,1.9217
463,463.0,0.0042,299.0,0.187,11.6,-6252.75,1.909,13.8394,9.6858,85.5528,8.9546,0.0604,2.3155,50.458,64.1864,118.6376,0.5223,0.4251,20.5128,1.7969,29.476,10.2286,4.1025,3.5425,1.9445
464,464.0,0.0172,354.0,0.403,20.65,-5288.5,2.0053,15.2961,11.7492,85.4112,8.6005,0.13,1.5289,50.4016,64.0546,119.239,0.6753,1.7897,78.8845,3.8111,28.1088,19.5574,4.3254,2.7255,1.5158
465,465.0,0.0072,867.0,0.223,21.16,-5328.0,1.982,63.3864,9.0432,85.1669,8.3324,0.0686,2.3558,50.4421,64.154,118.4616,0.9953,0.737,55.6051,2.1412,35.0248,16.4067,7.3362,3.2322,1.6873
466,466.0,0.0131,588.0,4.985,37.98,-6334.5,1.8918,27.5703,9.1266,86.8866,8.8505,1.6184,3.8898,50.4036,64.0557,118.808,0.6414,1.3557,72.4647,42.584,189.7559,274.8871,4.3143,53.3553,43.6081
467,467.0,0.0144,424.0,0.347,21.12,-5711.0,2.0275,58.5933,11.7333,83.7263,8.7867,0.1218,1.5715,50.198,64.0159,118.6914,0.7859,1.4885,131.9149,3.3442,29.1922,12.6899,7.7438,2.8686,1.4997
468,468.0,0.0162,822.0,0.556,14.77,-5662.25,1.9898,17.9155,4.4308,85.7103,8.5251,0.1508,1.6635,50.3808,64.2481,118.1552,0.519,1.6923,122.4443,5.1796,22.1588,10.0895,4.9688,2.7962,1.5849
469,469.0,0.0055,415.0,0.334,17.92,-6310.25,1.885,23.3149,11.3511,85.1059,8.5987,0.1157,2.8438,50.5025,64.3081,119.1156,0.5968,0.5648,66.6475,3.1697,42.2937,49.0902,10.189,1.8645,0.9874
470,470.0,0.0138,1308.0,1.261,18.48,-5686.75,2.0177,16.7792,11.5257,86.3849,8.7897,0.3459,1.5032,50.1812,63.8901,118.5984,1.0793,1.4319,98.6577,12.3123,32.5054,19.8304,4.8443,3.9453,2.0907
471,471.0,0.0047,904.0,0.245,19.72,-5402.5,2.0198,34.7201,8.7621,85.1669,8.3324,0.0767,1.2106,50.4421,64.154,118.4616,0.5492,0.4759,78.499,2.309,41.1788,17.638,2.9871,2.5429,1.4313
472,472.0,0.0137,427.0,0.923,19.42,-6539.75,1.8845,26.4016,10.9334,84.8892,8.7418,0.2918,1.3836,50.2052,63.9238,118.7802,0.7783,1.4171,35.8121,9.1424,17.4105,10.3621,4.3254,2.582,1.3668
473,473.0,0.0039,403.0,0.505,17.91,-6389.5,1.8922,53.9665,11.0326,83.6359,9.7836,0.1562,1.2141,50.2716,64.1163,117.9252,0.8359,0.3971,79.0348,4.8246,24.274,14.1404,6.6079,2.9117,1.587
474,474.0,0.0052,581.0,0.914,17.06,-6468.0,1.885,17.5041,9.9152,85.822,9.0776,0.325,1.0627,50.4667,64.059,118.0494,0.6285,0.527,40.747,9.3948,13.0001,17.3346,4.9788,1.819,1.0448
475,475.0,0.0164,1261.0,0.939,15.07,-5649.5,2.0092,19.6538,11.5907,83.7738,8.6427,0.3026,1.2387,50.1799,64.2704,118.5748,0.5875,1.705,79.815,9.3775,28.7879,9.1007,4.2097,1.8131,1.0036
476,476.0,0.0194,444.0,0.247,19.17,-6505.5,1.886,23.0311,9.4666,86.4541,8.5687,0.0775,1.7649,50.2843,64.0072,118.2032,0.7441,2.0235,36.0,2.248,13.3967,10.1443,5.7708,2.7239,1.4177
477,477.0,0.012,2987.0,0.976,21.5,-4599.25,2.0095,54.2415,11.1626,84.7226,8.9635,0.2798,2.52,50.5609,64.2798,118.5886,0.5631,1.2322,39.6985,9.3102,28.0334,20.0185,6.1173,3.2464,1.7303
478,478.0,0.0068,1146.0,0.858,21.96,-5330.0,1.9983,37.1415,5.563,86.0936,8.5891,0.2426,4.3436,50.4484,64.1358,119.1796,0.5353,0.697,24.8867,8.1111,79.3887,64.6457,5.2527,2.6016,1.3483
479,479.0,0.0148,186.0,0.91,18.36,-6456.75,1.905,43.6917,10.8718,84.8892,8.7418,0.2458,1.5031,50.2052,63.9238,118.7802,0.8375,1.5403,67.9028,8.968,35.788,14.675,6.4638,3.4013,1.7503
480,480.0,0.0115,491.0,0.721,15.24,-6347.75,1.8845,57.1779,10.7875,85.1059,8.5987,0.226,1.5801,50.5025,64.3081,119.1156,0.9342,1.1866,40.2102,7.034,25.1327,18.543,5.7708,3.3423,1.828
481,481.0,0.0177,423.0,0.319,11.72,-6426.5,1.875,49.8096,8.8509,87.4809,8.6829,0.0963,1.351,59.7711,79.2786,133.3898,0.7398,1.8197,53.9007,3.0303,26.0175,11.2167,6.3897,2.595,1.447
482,482.0,0.0076,582.0,0.196,18.53,-6624.0,1.8725,18.0405,9.1445,85.2764,8.7219,0.0593,1.3077,50.1373,63.8842,118.534,0.7267,0.781,40.5761,1.8026,16.5682,16.83,6.3897,3.6555,1.9163
483,483.0,0.0072,759.0,0.281,15.62,-5305.5,1.9605,44.6929,8.5587,85.3825,9.7324,0.0926,1.555,50.3716,64.2442,118.0668,0.7755,0.7446,144.0662,2.6256,33.6776,40.7892,9.0531,2.719,1.4603
484,484.0,0.0144,291.0,0.288,22.18,-6310.25,1.8818,23.941,9.2016,84.2999,8.6439,0.0854,1.4796,50.5795,64.4484,119.0822,0.7636,1.4873,30.4997,2.826,35.0599,41.1449,10.7932,2.7238,1.4752
485,485.0,0.0111,546.0,0.788,9.33,-6406.25,1.8847,23.0836,9.1321,84.2999,8.6439,0.2952,2.3209,50.5795,64.4484,119.0822,0.6212,1.1433,42.1442,7.9313,52.538,22.8576,6.1887,1.8131,1.0036
486,486.0,0.0138,237.0,0.683,23.15,-6329.75,1.8855,18.9955,10.9381,86.5513,8.8043,0.2302,1.2888,50.3197,64.056,119.1674,0.7741,1.4371,53.4706,6.6632,32.9549,13.3046,5.2742,2.8915,1.5684
487,487.0,0.0151,2567.0,0.7,22.06,-5874.25,2.0245,53.3272,11.7174,85.2227,8.5288,0.2458,1.7067,50.4747,64.1901,119.2928,0.6965,1.56,93.1718,6.7504,19.976,10.8006,7.9182,2.2021,1.3435
488,488.0,0.0043,90.0,0.338,21.37,-5459.0,2.0,15.5355,11.7154,84.6614,8.7994,0.1174,2.0993,50.3964,64.1107,118.921,0.6127,0.4382,71.9812,3.2373,29.9019,19.9054,6.7995,2.4428,1.2537
489,489.0,0.0089,251.0,0.975,20.85,-5545.75,1.9968,35.8919,10.181,85.1059,8.5987,0.2698,1.438,50.5025,64.3081,119.1156,0.9617,0.9094,75.4237,9.5801,16.9789,9.7025,6.6003,3.1437,1.7123
490,490.0,0.0114,696.0,0.626,25.78,-6225.75,1.8842,9.9835,12.2695,84.2999,8.6439,0.1849,2.2715,50.5795,64.4484,119.0822,0.6945,1.1721,75.7248,6.027,23.7748,17.3119,6.5109,2.252,1.2227
491,491.0,0.0088,322.0,0.299,11.39,-6260.75,1.8995,31.3643,9.3982,85.2626,8.4092,0.0825,1.6225,50.4562,64.2111,118.4666,0.9177,0.9092,74.0434,2.8712,17.4724,9.6535,4.7901,3.1242,1.614
492,492.0,0.0072,937.0,1.666,9.82,-5607.25,2.016,65.8583,6.2683,83.7263,8.7867,0.4692,3.2904,50.198,64.0159,118.6914,1.0884,0.737,57.5292,15.5905,61.4473,26.401,6.8276,3.2845,1.7688
493,493.0,0.0152,1692.0,0.456,26.44,-5723.5,2.009,19.2093,11.7454,86.5513,8.8043,0.1378,1.6529,50.3197,64.056,119.1674,0.9938,1.5762,63.8621,4.4211,36.6247,31.4197,6.5722,2.598,1.356
494,494.0,0.0104,1009.0,0.377,18.41,-5628.0,2.036,20.5245,10.7103,86.3849,8.7897,0.1198,1.4059,50.1812,63.8901,118.5984,0.723,1.068,107.3394,3.6388,19.7191,12.1443,5.1171,2.6151,1.434
495,495.0,0.0043,666.0,0.465,16.46,-5669.75,2.0012,33.027,9.1142,85.5528,8.9546,0.1558,2.7822,50.458,64.1864,118.6376,1.033,0.4391,49.9377,4.5141,40.0737,17.2766,5.4533,2.8777,1.5304
496,496.0,0.0123,669.0,1.219,16.98,-6326.0,1.8842,28.381,10.9154,85.4112,8.6005,0.3531,2.4376,50.4016,64.0546,119.239,0.6744,1.2765,55.7292,11.7758,21.347,9.763,7.2076,2.8605,1.4458
497,497.0,0.0533,862.0,0.465,18.69,-6371.0,1.882,40.9221,11.3435,86.5513,8.8043,0.1642,1.3367,50.3197,64.056,119.1674,0.6425,9.2069,92.3384,4.5454,18.7792,9.0546,6.8384,64.0858,38.8198
498,498.0,0.0055,384.0,0.276,21.73,-6344.25,1.8775,8.2216,8.0414,85.822,9.0776,0.0812,2.3588,50.4667,64.059,118.0494,0.6827,0.5582,40.1914,2.6512,29.6979,23.1225,6.9149,3.0053,1.665
499,499.0,0.005,330.0,0.439,27.08,-5409.0,1.9643,58.3912,9.4257,84.2212,9.2047,0.1332,2.0153,50.1936,64.0841,118.034,0.6368,0.5108,93.8198,4.1877,48.7202,13.7705,5.0446,3.535,1.9477
500,500.0,0.0049,887.0,0.23,17.14,-5246.75,1.9832,56.6979,6.9128,85.822,9.0776,0.072,2.3462,50.4667,64.059,118.0494,1.0517,0.4986,58.4047,2.2103,32.3238,19.5625,5.5453,2.7962,1.5849
501,501.0,0.0196,247.0,0.675,18.64,-5697.5,1.9937,18.2466,8.5869,84.9334,8.5459,0.2023,2.6695,50.4349,64.1179,118.4652,0.5648,2.0403,43.2882,6.5152,45.2676,14.3833,5.0682,2.8935,1.5141
502,502.0,0.0151,992.0,1.105,24.09,-5933.25,2.013,54.0375,11.4179,86.3849,8.7897,0.3112,1.858,50.1812,63.8901,118.5984,0.7479,1.5624,90.9766,10.6859,22.9987,12.9335,10.7932,3.4983,1.848
503,503.0,0.0165,352.0,0.447,24.03,-6338.25,1.8815,26.7255,11.7374,85.4112,8.6005,0.1365,1.1481,50.4016,64.0546,119.239,0.5801,1.711,45.8491,4.276,18.4196,29.5989,4.3254,2.5286,1.3133
504,504.0,0.0045,357.0,0.491,16.32,-6350.25,1.8927,66.4008,11.5596,85.5265,8.659,0.1603,1.0883,50.4068,64.061,118.9532,1.0547,0.4568,34.0909,4.7973,28.266,11.161,6.8384,2.2021,1.3435
505,505.0,0.007,637.0,1.555,16.39,-5278.0,2.0158,23.3264,6.3808,85.3154,8.5135,0.4514,2.9597,50.3873,64.1605,119.2382,1.0109,0.7133,69.5431,14.6594,65.9245,42.5121,7.4885,2.9214,1.548
506,506.0,0.015,732.0,0.358,18.65,-5444.0,1.9963,35.0553,8.994,86.4465,8.6527,0.1149,0.8902,50.215,63.9211,118.102,1.0558,1.5655,42.2886,3.4499,25.8305,42.7346,2.9871,2.374,1.3446
507,507.0,0.0092,857.0,0.554,22.27,-5561.0,1.9905,44.9459,10.8989,84.9334,8.5459,0.1962,1.2484,50.4349,64.1179,118.4652,0.8562,0.9407,55.3297,5.3477,15.0228,15.5753,6.6382,2.4323,1.2686
508,508.0,0.015,1532.0,0.498,20.41,-5192.5,2.0435,14.4648,11.3343,85.2227,8.5288,0.1654,1.4555,50.4747,64.1901,119.2928,0.7999,1.5564,71.2025,4.7812,28.9856,21.2435,9.1178,2.454,1.3158
509,509.0,0.0135,480.0,1.625,10.77,-6461.0,1.8798,14.9238,6.4476,85.5265,8.659,0.4465,3.2153,50.4068,64.061,118.9532,1.1867,1.4002,43.6788,15.1649,55.2602,26.2707,6.8384,3.2845,1.7688
510,510.0,0.0146,377.0,0.285,16.72,-6305.5,1.887,44.7169,8.5404,85.3825,9.7324,0.0935,1.6102,50.3716,64.2442,118.0668,0.7725,1.5137,32.0755,2.7405,20.1056,25.0005,7.1926,134.9539,83.1669
511,511.0,0.0047,1074.0,0.293,16.96584057969881,-5871.75,2.0125,58.8736,8.206204707866766,85.7419,8.5788,0.0966,1.7044858037818131,50.3811,64.1013,119.341,1.1825,0.4759,92.4274,2.8104,28.427336580072463,17.9731,7.5049,3.2019,1.7075
512,512.0,0.0161,456.0,0.5458533457441503,19.57363186954465,-6624.5,1.8758,54.3146,11.5385,84.2942,8.7199,0.16981764129625906,1.860412332654287,49.8696,63.8867,118.6792,0.7372,1.6595,42.3197,5.352367934265218,29.643112332527807,24.77655149889035,5.166,3.5736,1.9039
513,513.0,0.0134,1948.0,0.608,22.91,-6736.0,1.8895,52.9631,11.111,83.6359,9.7836,0.1615,1.0858,50.2716,64.1163,117.9252,0.8345,1.3827,63.871,5.9157,18.0869,51.0861,3.2231,3.0626,1.6022
514,514.0,0.0117,1053.0,0.332,17.97,-5232.25,1.9805,19.4771,10.601,85.5265,8.659,0.0952,1.5421,50.4068,64.061,118.9532,0.7895,1.2046,93.9344,3.1254,15.0014,12.3421,5.1171,2.8605,1.4458
515,515.0,0.0134,721.0,1.083,20.92,-5234.5,2.0132,25.2822,11.5492,84.6614,8.7994,0.31,1.8601,50.3964,64.1107,118.921,0.8281,1.3858,62.1655,10.5708,33.6894,15.8994,8.4979,3.4041,1.9568
516,516.0,0.0122,381.0,0.442,22.92,-6319.75,1.8838,42.8584,11.598,83.6359,9.7836,0.1312,1.7373,50.2716,64.1163,117.9252,0.6929,1.2601,60.8879,4.2943,30.5828,30.4332,5.6137,2.9644,1.6371
517,517.0,0.0153,786.0,0.301,19.95,-5121.0,1.9958,25.9761,9.038,85.2227,8.5288,0.0898,1.1712,50.4747,64.1901,119.2928,0.803,1.5908,45.6065,2.9282,28.2361,9.6249,8.1504,2.454,1.3158
518,518.0,0.0081,1256.0,1.005,10.48,-5229.25,2.0103,64.2691,10.9979,86.5513,8.8043,0.2781,1.3145,50.3197,64.056,119.1674,0.7575,0.8297,65.1544,10.05,47.897,44.6837,8.1819,3.1241,1.7019
519,519.0,0.0059,213.0,0.298,18.51,-6183.75,1.8882,61.0399,8.3876,85.9922,8.5334,0.0883,1.9397,50.2818,63.9469,118.5424,0.6985,0.6006,35.4783,2.748,30.6661,8.8526,10.999,2.8346,1.6607
520,520.0,0.0044,229.0,0.355,19.37,-5506.25,1.9973,43.5599,9.6884,85.1669,8.3324,0.1155,1.0438,50.4421,64.154,118.4616,0.8247,0.4517,87.6226,3.3794,25.2646,42.0458,8.151,3.6885,1.927
521,521.0,0.0096,878.0,1.082,16.6,-5622.5,2.0183,52.4352,11.9891,86.3849,8.7897,0.3741,1.8805,50.1812,63.8901,118.5984,0.6428,0.9899,75.1252,10.8471,42.9292,11.2368,7.2491,1.8131,1.0036
522,522.0,0.0128,1066.0,1.297,15.19,-5046.25,1.999,25.9174,11.0132,83.7738,8.6427,0.3577,1.0747,50.1799,64.2704,118.5748,0.5721,1.3253,124.2581,12.6257,22.3254,16.6001,6.5545,2.2021,1.3435
523,523.0,0.005,1531.0,0.809,20.07,-5530.0,1.987,71.9643,5.9872,84.7007,8.7283,0.2265,4.267,49.884,63.9335,118.793,0.7688,0.5054,218.0073,7.5186,69.8343,17.2719,9.5958,3.3191,1.7333
524,524.0,0.0119,392.0,0.479,24.87,-6339.0,1.8873,24.1805,11.769,86.5513,8.8043,0.1291,1.7854,50.3197,64.056,119.1674,1.0273,1.2276,85.2207,4.614,20.8706,20.4497,5.1171,129.3101,77.9946
525,525.0,0.0141,400.0,0.328,20.2,-6626.5,1.8765,28.0002,11.3902,85.8823,8.7851,0.12,1.6214,50.1652,63.8402,118.92,0.9588,1.4645,43.1914,3.2163,33.483,13.5805,8.5518,2.996,1.7161
526,526.0,0.0048,1799.0,0.998,16.43,-7148.0,1.8875,38.1459,8.8613,85.8748,8.8132,0.3489,1.3946,49.8348,63.6886,118.8018,0.7019,0.4856,50.8258,10.1526,24.0355,53.8564,5.6304,2.8487,1.5148
527,527.0,0.0045,721.0,0.588,17.4,-6235.25,1.8873,58.9098,5.9937,86.2857,8.5855,0.1606,2.6715,50.3174,63.9733,118.8308,0.6252,0.4541,25.4438,5.5405,56.1932,29.7709,4.6352,2.5328,1.4707
528,528.0,0.0039,422.0,0.755,11.11,-6233.5,1.905,51.8341,5.5307,103.1082,23.1583,0.2098,3.7857,57.7421,74.8511,127.3944,0.5628,0.4001,36.0593,7.0612,72.3277,30.1589,6.7088,2.8334,1.537
529,529.0,0.006,1019.0,0.831,20.42,-5394.75,2.019,61.2652,11.4562,86.0936,8.5891,0.2746,1.86,50.4484,64.1358,119.1796,0.817,0.6155,123.5977,8.1691,21.5805,28.9412,8.1826,2.2109,1.2962
530,530.0,0.0086,237.0,0.318,28.23,-6273.75,1.8963,84.5465,11.1274,84.0746,9.3335,0.1001,1.2731,50.4357,64.3729,118.0092,0.493,0.8839,48.9706,3.0633,15.5032,10.0758,6.6079,2.8321,1.5528
531,531.0,0.0099,469.0,0.304,23.55,-6368.5,1.8872,34.1837,10.1967,83.6359,9.7836,0.0816,1.1525,50.2716,64.1163,117.9252,0.6586,1.0139,38.8442,2.8999,19.0702,27.5679,7.2025,2.9131,1.5021
532,532.0,0.0053,1161.0,0.267,26.14,-5319.25,1.9968,21.904,11.4262,85.3154,8.5135,0.0762,1.6024,50.3873,64.1605,119.2382,1.2234,0.5412,75.8338,2.5819,39.0861,20.6914,4.3143,1.7648,0.962
533,533.0,0.0098,356.0,0.453,29.8,-6366.0,1.8988,27.0277,11.4766,84.2212,9.2047,0.1403,1.9749,50.1936,64.0841,118.034,0.5347,1.0019,37.0625,4.4079,35.1178,33.8367,7.5867,3.4587,1.8554
534,534.0,0.006,574.0,0.9,19.92,-5651.25,2.015,33.937,11.1455,85.5528,8.9546,0.2419,1.6186,50.458,64.1864,118.6376,0.6683,0.6081,52.5172,8.7277,42.9858,20.3606,5.2527,2.0838,1.1888
535,535.0,0.0058,328.0,0.463,18.97,-5397.5,1.9798,27.2949,10.267,85.7419,8.5788,0.1279,1.3313,50.3811,64.1013,119.341,0.676,0.5896,78.866,4.4687,18.9379,24.0095,6.4366,2.8597,1.5231
536,536.0,0.0053,610.0,0.737,9.39,-5451.25,2.014,48.7697,5.5879,85.3154,8.5135,0.1998,2.7646,50.3873,64.1605,119.2382,0.7476,0.5423,97.6779,7.0479,66.1889,57.9253,5.5312,2.4668,1.353
537,537.0,0.0089,518.0,1.157,11.39,-6358.25,1.8878,18.1278,11.0923,85.0066,9.6938,0.3698,1.2451,50.366,64.2263,118.0446,0.7168,0.9146,41.3234,11.3176,24.1126,52.6789,6.9149,138.3722,76.9601
