,Unnamed: 0,F152,F16,F185,F187,F206,F209,F252,F287,F321,F342,F347,F390,F425,F457,F459,F46,F478,F524,F574,F576,F577,F74
446,446.0,0.4063,10.4275,7.2,18.49,0.0,0.0,2.1072,0.1201,2.7656,0.0,0.0,0.6832,3.8964,5.6395,2.9409,742.5695,0.0,3.5583,2.4528,1.4656,15.6642,0.0
447,447.0,0.5129,10.0688,12.04,22.01,0.0,0.0,2.5676,0.1513,3.1241,0.0,0.0,0.8653,5.0943,8.5935,3.4382,743.8126,0.0,4.3127,3.4848,1.9615,10.1625,0.0
448,448.0,0.8118,9.778,9.75,18.34,0.0,0.0,2.6655,0.2159,3.4266,0.0,0.0,0.8379,8.302,7.5815,2.921,742.6692,0.0,4.6364,2.9771,1.6322,10.3402,0.0
449,449.0,0.7159,10.532,11.72,17.71,0.0,0.0,5.0419,0.2054,3.7993,0.0,0.0,1.5894,6.7978,8.3566,2.8536,714.8273,0.0,8.7281,2.7261,1.5528,22.631,0.0
450,450.0,0.3381,10.1079,11.33,21.81,0.0,0.0,2.7155,0.116,3.537,0.0,0.0,0.7289,3.3453,8.9788,3.4795,742.7219,0.0,4.6602,3.4423,1.8772,14.1572,0.0
451,451.0,0.4551,9.5075,7.92,24.53,0.0,0.0,1.835,0.122,2.6425,0.0,0.0,0.6203,4.7866,5.5931,3.8421,741.8324,0.0,3.2022,3.4041,1.9568,14.5051,0.0
452,452.0,0.2435,9.4069,11.07,20.11,0.0,0.0,3.3584,0.0855,2.8252,0.0,0.0,0.8769,2.5886,7.9349,3.1878,733.1962,0.0,5.6383,3.4041,1.9568,14.5051,0.0
453,453.0,0.3706,9.2677,6.83,20.56,0.0,0.0,3.3492,0.122,2.1423,0.0,0.0,0.9996,3.9985,4.7524,3.2352,735.9456,0.0,5.6531,3.4041,1.9568,14.5051,0.0
454,454.0,1.1587,10.0467,5.15,11.05,0.0,0.0,1.9135,0.3113,1.7031,0.0,0.0,0.6725,11.5328,3.6343,1.7009,746.7126,0.0,3.2633,2.5516,1.3412,9.6225,0.0
455,455.0,0.4688,9.8138,6.87,9.47,0.0,0.0,2.0987,0.143,1.8294,0.0,0.0,0.6135,4.7767,4.8254,1.4514,750.1098,0.0,3.5852,2.2021,1.3435,12.1875,0.0
456,456.0,0.4447,9.9318,3.91,13.1,0.0,0.0,3.5694,0.1383,1.2469,0.0,0.0,0.9172,4.4776,2.8164,2.0355,741.2695,0.0,6.1555,2.6016,1.3483,8.4114,0.0
457,457.0,0.3003,10.4634,8.93,25.52,0.0,0.0,15.5844,0.083,2.9714,0.0,0.0,4.5907,2.8696,6.3443,4.0013,739.2924,0.0,27.6461,2.996,1.7161,13.4998,0.0
458,458.0,0.6134,9.7259,14.11,24.44,0.0,0.0,3.32,0.176,4.0662,0.0,0.0,1.0343,6.3072,9.7662,3.8103,741.4598,0.0,5.6743,3.1515,1.7176,16.5814,0.0
459,459.0,0.9152,10.1349,10.7,18.77,0.0,0.0,3.2089,0.2465,3.3213,0.0,0.0,0.9981,9.0303,7.8454,2.9281,746.5214,0.0,5.4265,3.2663,1.684,12.8679,0.0
460,460.0,0.8448,9.2549,8.9,17.56,0.0,0.0,3.1319,0.2442,3.0577,0.0,0.0,1.0566,9.1278,6.4327,2.8377,717.1312,0.0,5.4855,2.8107,1.4934,19.2371,0.0
461,461.0,0.3521,10.251,4.44,22.33,0.0,0.0,3.3127,0.1015,1.5705,0.0,0.0,1.1875,3.4353,3.0997,3.583,720.4484,0.0,5.8273,2.1987,1.2064,16.5701,0.0
462,462.0,0.7764,9.7727,4.85,21.38,0.0,0.0,1.9426,0.2093,1.4472,0.0,0.0,0.5651,7.9444,3.6609,3.3048,758.3295,0.0,3.3208,3.3373,1.9217,16.2126,0.0
463,463.0,0.6129,10.2384,8.84,13.49,0.0,0.0,1.8929,0.1741,3.4492,0.0,0.0,0.5223,5.9859,6.3671,2.1659,720.952,0.0,3.2241,3.5425,1.9445,12.6092,0.0
464,464.0,0.313,10.2079,6.71,22.82,0.0,0.0,2.1877,0.0973,2.2605,0.0,0.0,0.6753,3.0664,4.7132,3.5951,736.4035,0.0,3.6737,2.7255,1.5158,8.5096,0.0
465,465.0,0.8348,9.538,7.2,18.88,0.0,0.0,3.8667,0.2532,2.1517,0.0,0.0,0.9953,8.7526,5.1216,3.0005,726.9874,0.0,6.6056,3.2322,1.6873,9.0532,0.0
466,466.0,1.1107,9.8881,6.69,17.03,0.0,0.0,2.3711,0.2972,1.94,0.0,0.0,0.6414,11.2328,4.6113,2.726,717.9318,0.0,4.1001,53.3553,43.6081,27.5549,0.0
467,467.0,0.6743,9.9073,10.24,19.76,0.0,0.0,3.0673,0.191,3.1769,0.0,0.0,0.7859,6.8062,7.2189,3.1012,739.1271,0.0,5.45,2.8686,1.4997,7.7724,0.0
468,468.0,0.3432,9.852,7.61,11.38,0.0,0.0,1.8846,0.1135,2.0437,0.0,0.0,0.519,3.4835,5.473,1.7966,731.2435,0.0,3.2251,2.7962,1.5849,18.6404,0.0
469,469.0,0.7914,10.7136,6.46,21.22,0.0,0.0,2.0792,0.223,2.2739,0.0,0.0,0.5968,7.3867,4.5184,3.3425,734.2988,0.0,3.5402,1.8645,0.9874,7.3798,0.0
470,470.0,0.695,9.8767,7.47,26.67,0.0,0.0,3.1682,0.1986,2.3592,0.0,0.0,1.0793,7.037,5.2538,4.1664,742.4191,0.0,5.5395,3.9453,2.0907,6.5821,0.0
471,471.0,0.4084,10.0046,6.96,20.67,0.0,0.0,1.8845,0.1277,2.2476,0.0,0.0,0.5492,4.0825,4.7777,3.3493,707.851,0.0,3.3698,2.5429,1.4313,20.4894,0.0
472,472.0,1.0999,9.9017,8.31,23.24,0.0,0.0,2.4454,0.2935,2.8928,0.0,0.0,0.7783,11.1077,6.0575,3.6749,739.1848,0.0,4.2402,2.582,1.3668,11.5667,0.0
473,473.0,0.4311,10.0153,11.0,21.74,0.0,0.0,2.2045,0.1344,3.0961,0.0,0.0,0.8359,4.3045,7.784,3.4085,739.7508,0.0,3.7611,2.9117,1.587,11.9922,0.0
474,474.0,0.8817,10.0885,4.09,20.53,0.0,0.0,2.3135,0.2369,1.3899,0.0,0.0,0.6285,8.7395,3.1625,3.1838,761.1023,0.0,3.978,1.819,1.0448,8.7807,0.0
475,475.0,0.3669,10.1556,11.35,22.05,0.0,0.0,2.0635,0.1079,3.4833,0.0,0.0,0.5875,3.6124,8.3309,3.5013,733.6077,0.0,3.5288,1.8131,1.0036,12.5296,0.0
476,476.0,0.4669,10.3881,8.17,19.4,0.0,0.0,2.8427,0.1728,2.4471,0.0,0.0,0.7441,4.4948,5.8037,3.1231,715.4136,0.0,4.8349,2.7239,1.4177,24.3991,0.0
477,477.0,0.439,9.9923,10.9,24.4,0.0,0.0,1.924,0.134,3.6646,0.0,0.0,0.5631,4.3935,7.9743,3.7929,751.9074,0.0,3.436,3.2464,1.7303,17.944,0.0
478,478.0,0.6715,8.4191,4.6,9.59,0.0,0.0,1.94,0.242,1.2733,0.0,0.0,0.5353,7.9762,3.2014,1.54,718.9673,0.0,3.3583,2.6016,1.3483,8.4114,0.0
479,479.0,0.2132,9.8446,4.52,24.13,0.0,0.0,3.242,0.0722,1.3022,0.0,0.0,0.8375,2.166,3.0785,3.7871,734.4658,0.0,5.8047,3.4013,1.7503,14.6788,0.0
480,480.0,0.7334,10.5397,7.01,22.33,0.0,0.0,3.5568,0.2118,2.2212,0.0,0.0,0.9342,6.9587,5.287,3.4872,749.1055,0.0,6.0027,3.3423,1.828,17.6233,0.0
481,481.0,0.5877,10.77,8.91,13.64,0.0,0.0,2.8201,0.1712,2.2886,0.0,0.0,0.7398,5.4565,6.1553,2.1871,716.0284,0.0,4.77,2.595,1.447,12.4442,0.0
482,482.0,1.1505,9.4631,5.7,20.16,0.0,0.0,2.7152,0.3083,1.885,0.0,0.0,0.7267,12.1576,3.9724,3.2332,716.7356,0.0,4.5993,3.6555,1.9163,19.7595,0.0
483,483.0,0.9731,9.5747,5.85,19.27,0.0,0.0,2.684,0.2935,1.8255,0.0,0.0,0.7755,10.163,4.1845,3.135,710.4946,0.0,4.6823,2.719,1.4603,19.3415,0.0
484,484.0,0.6595,10.7242,5.32,19.41,0.0,0.0,2.9246,0.1886,1.7046,0.0,0.0,0.7636,6.1497,3.8706,3.0824,733.9512,0.0,5.1981,2.7238,1.4752,9.7715,0.0
485,485.0,0.3596,10.5826,4.21,20.34,0.0,0.0,2.2366,0.1083,1.4734,0.0,0.0,0.6212,3.3984,2.9831,3.2033,735.8546,0.0,3.8063,1.8131,1.0036,12.5296,0.0
486,486.0,0.4304,9.6075,6.36,24.18,0.0,0.0,2.5814,0.1273,2.1216,0.0,0.0,0.7741,4.4795,4.4032,3.8215,730.3696,0.0,4.4259,2.8915,1.5684,14.6131,0.0
487,487.0,1.769,8.1845,12.29,19.98,0.0,0.0,2.6523,0.528,3.4496,0.0,0.0,0.6965,21.6137,8.6403,3.1379,737.3184,0.0,4.4996,2.2021,1.3435,12.1875,0.0
488,488.0,0.3914,10.2926,7.47,21.12,0.0,0.0,2.1781,0.113,2.4346,0.0,0.0,0.6127,3.8024,5.1782,3.2983,739.4909,0.0,3.7036,2.4428,1.2537,15.4641,0.0
489,489.0,0.3922,10.0541,8.33,22.39,0.0,0.0,2.9576,0.1201,2.4303,0.0,0.0,0.9617,3.9013,6.1984,3.4823,750.8916,0.0,5.1246,3.1437,1.7123,13.5534,0.0
490,490.0,0.4805,10.6099,9.31,23.79,0.0,0.0,2.1159,0.1392,2.69,0.0,0.0,0.6945,4.5288,6.6283,3.7195,743.5159,0.0,3.5461,2.252,1.2227,16.3481,0.0
491,491.0,0.5905,9.9689,8.88,21.71,0.0,0.0,2.9572,0.1703,3.4231,0.0,0.0,0.9177,5.9238,6.6487,3.5045,721.7287,0.0,5.1265,3.1242,1.614,7.508,0.0
492,492.0,0.8679,10.0466,6.25,12.34,0.0,0.0,3.3558,0.2329,1.906,0.0,0.0,1.0884,8.6391,4.4883,1.9835,722.4101,0.0,5.7379,3.2845,1.7688,10.3164,0.0
493,493.0,0.5002,10.7541,4.91,28.76,0.0,0.0,3.1132,0.1446,1.346,0.0,0.0,0.9938,4.6511,3.4811,4.4998,742.265,0.0,5.2575,2.598,1.356,7.3227,0.0
494,494.0,0.592,9.9788,9.24,22.03,0.0,0.0,2.6836,0.1825,3.5934,0.0,0.0,0.723,5.9326,6.6189,3.4468,746.5588,0.0,4.6227,2.6151,1.434,10.8753,0.0
495,495.0,0.7404,10.3503,14.78,26.84,0.0,0.0,3.23,0.2134,3.9978,0.0,0.0,1.033,7.1533,11.3419,4.3247,726.0147,0.0,5.4859,2.8777,1.5304,16.256,0.0
496,496.0,0.4689,10.7654,8.83,21.82,0.0,0.0,2.0688,0.1356,3.1759,0.0,0.0,0.6744,4.3559,6.4083,3.4609,732.0241,0.0,3.5334,2.8605,1.4458,15.6692,0.0
497,497.0,0.8672,10.3951,9.06,23.63,0.0,0.0,1.9166,0.2531,3.1264,0.0,0.0,0.6425,8.3425,6.8078,3.7288,743.4575,0.0,3.256,64.0858,38.8198,24.8325,0.0
498,498.0,0.935,10.0947,3.55,20.24,0.0,0.0,2.0056,0.2527,1.1065,0.0,0.0,0.6827,9.2619,2.3644,3.115,753.6276,0.0,3.4512,3.0053,1.665,21.2626,0.0
499,499.0,0.5252,10.6895,7.63,14.06,0.0,0.0,2.1807,0.1522,2.3,0.0,0.0,0.6368,4.9135,5.2304,2.244,720.4526,0.0,3.7857,3.535,1.9477,9.856,0.0
500,500.0,0.4729,9.453,7.1,18.81,0.0,0.0,3.0294,0.147,2.1902,0.0,0.0,1.0517,5.0026,4.9739,2.9351,749.3116,0.0,5.2285,2.7962,1.5849,18.6404,0.0
501,501.0,1.1073,9.4808,7.08,16.68,0.0,0.0,2.0013,0.2963,2.2299,0.0,0.0,0.5648,11.6792,5.1201,2.6585,729.2869,0.0,3.3906,2.8935,1.5141,11.3379,0.0
502,502.0,0.3293,10.5452,9.99,25.66,0.0,0.0,2.5707,0.0971,3.1238,0.0,0.0,0.7479,3.1225,7.1138,4.0227,740.3739,0.0,4.4038,3.4983,1.848,15.4378,0.0
503,503.0,0.4761,9.9673,9.11,25.61,0.0,0.0,1.8662,0.139,2.9794,0.0,0.0,0.5801,4.7763,6.697,4.0343,740.3028,0.0,3.2506,2.5286,1.3133,12.141,0.0
504,504.0,0.924,9.7435,10.12,24.69,0.0,0.0,3.1386,0.2473,2.7633,0.0,0.0,1.0547,9.4831,6.9968,3.8681,738.2344,0.0,5.5407,2.2021,1.3435,12.1875,0.0
505,505.0,0.8078,9.7049,12.53,12.02,0.0,0.0,3.092,0.2415,3.3506,0.0,0.0,1.0109,8.3238,8.5336,1.9214,718.9254,0.0,5.2774,2.9214,1.548,13.3898,0.0
506,506.0,0.5996,10.2754,4.45,15.16,0.0,0.0,3.2044,0.1627,1.5853,0.0,0.0,1.0558,5.8358,3.0531,2.4323,713.6885,0.0,5.5786,2.374,1.3446,10.0838,0.0
507,507.0,0.4909,9.4663,3.23,23.75,0.0,0.0,2.8664,0.1556,1.1252,0.0,0.0,0.8562,5.1863,2.3508,3.7105,747.3419,0.0,4.9448,2.4323,1.2686,23.6473,0.0
508,508.0,0.4309,10.832,7.85,25.56,0.0,0.0,2.5332,0.1281,2.4408,0.0,0.0,0.7999,3.9779,5.7251,4.0662,732.486,0.0,4.4883,2.454,1.3158,6.5829,0.0
509,509.0,0.9315,9.7917,7.2,13.57,0.0,0.0,3.6124,0.2497,2.1536,0.0,0.0,1.1867,9.5132,5.1527,2.1803,722.4444,0.0,6.2907,3.2845,1.7688,10.3164,0.0
510,510.0,0.3587,10.5389,21.85,15.11,0.0,0.0,2.9193,0.1067,6.251,0.0,0.0,0.7725,3.404,15.2096,2.412,718.7985,0.0,5.1972,134.9539,83.1669,60.4003,0.0
511,511.0,0.6332,10.7989,7.327127690970563,17.938004597396972,0.0,0.0,3.6073,0.1844,2.253684858158396,0.0,0.0,1.1825,5.8639,5.264867479132512,2.8384487971620085,733.4980701255539,0.0,6.1678,3.2019,1.7075,12.5749,0.0
512,512.0,0.872,10.3544,5.32,24.88,0.0012812299942955199,0.02956438180727019,2.3569,0.2345,1.8491,0.00028648306681961687,0.008913965408797813,0.7372,8.4214,3.7657,3.8752,744.8642,0.12812299808771868,4.0286,3.5736,1.9039,7.8488,0.002687700198935999
513,513.0,0.3288,10.3867,11.75,21.54,0.0,0.0,2.6951,0.0965,3.2645,0.0,0.0,0.8345,3.166,8.5086,3.3561,749.0273,0.0,4.6332,3.0626,1.6022,16.3329,0.0
514,514.0,0.6363,10.1611,6.84,20.43,0.0,0.0,2.8328,0.1793,2.2357,0.0,0.0,0.7895,6.2625,4.9767,3.2401,733.8885,0.0,4.9629,2.8605,1.4458,15.6692,0.0
515,515.0,0.8914,9.8812,6.39,25.18,0.0,0.0,2.4348,0.2399,1.905,0.0,0.0,0.8281,9.021,4.4239,3.9731,731.2592,0.0,4.0689,3.4041,1.9568,14.5051,0.0
516,516.0,0.5164,9.7843,9.32,24.32,0.0,0.0,2.6382,0.1588,2.4849,0.0,0.0,0.6929,5.2783,6.764,3.7981,747.3086,0.0,4.5123,2.9644,1.6371,10.5253,0.0
517,517.0,0.4243,10.7928,6.75,19.57,0.0,0.0,3.079,0.1253,1.9625,0.0,0.0,0.803,3.9311,4.8357,3.0939,733.5246,0.0,5.2218,2.454,1.3158,6.5829,0.0
518,518.0,0.3947,10.708,5.74,22.8,0.0,0.0,2.3441,0.1154,2.0262,0.0,0.0,0.7575,3.6861,3.9959,3.57,739.2181,0.0,4.1367,3.1241,1.7019,6.244,0.0
519,519.0,0.7497,10.7402,6.13,17.16,0.0,0.0,2.331,0.2114,1.6744,0.0,0.0,0.6985,6.9803,4.2394,2.7843,708.1765,0.0,3.9834,2.8346,1.6607,13.6247,0.0
520,520.0,0.4724,10.7671,9.27,19.11,0.0,0.0,3.1358,0.1369,2.3539,0.0,0.0,0.8247,4.387,6.4269,3.0616,718.0677,0.0,5.2825,3.6885,1.927,13.7536,0.0
521,521.0,1.1824,9.993,8.08,24.84,0.0,0.0,2.1698,0.3614,2.3529,0.0,0.0,0.6428,11.8327,5.6405,3.8666,745.8256,0.0,3.7028,1.8131,1.0036,12.5296,0.0
522,522.0,1.0522,10.3256,11.82,19.82,0.0,0.0,2.0116,0.2818,3.8727,0.0,0.0,0.5721,10.1898,8.3525,3.1167,736.8254,0.0,3.4351,2.2021,1.3435,12.1875,0.0
523,523.0,0.3921,10.4771,6.05,11.98,0.0,0.0,2.9742,0.1129,1.6906,0.0,0.0,0.7688,3.7425,4.1857,1.9184,720.2874,0.0,5.0751,3.3191,1.7333,11.9961,0.0
524,524.0,0.5017,10.7747,8.67,21.08,0.0,0.0,3.1379,0.1443,2.9255,0.0,0.0,1.0273,4.6565,6.3575,3.3111,743.1414,0.0,5.3626,129.3101,77.9946,55.411,0.0
525,525.0,0.8834,9.8333,7.48,24.14,0.0,0.0,3.469,0.2361,2.2036,0.0,0.0,0.9588,8.9842,5.2847,3.7898,738.2106,0.0,5.9027,2.996,1.7161,13.4998,0.0
526,526.0,0.4277,10.6564,5.82,17.76,0.0,0.0,2.3482,0.1252,1.6001,0.0,0.0,0.7019,4.0132,4.4826,2.8038,742.8336,0.0,4.0499,2.8487,1.5148,15.9361,0.0
527,527.0,0.7819,9.9029,2.82,11.04,0.0,0.0,1.8041,0.211,0.9138,0.0,0.0,0.6252,7.8961,1.9644,1.7702,719.9956,0.0,3.0987,2.5328,1.4707,12.8264,0.0
528,528.0,0.2998,10.5586,4.64,12.73,0.0,0.0,1.9836,0.0907,1.6266,0.0,0.0,0.5628,2.8396,3.3051,2.0564,717.1955,0.0,3.47,2.8334,1.537,11.7118,0.0
529,529.0,0.3991,9.9475,4.69,24.93,0.0,0.0,2.3912,0.1294,1.482,0.0,0.0,0.817,4.0123,3.2527,3.9311,733.9389,0.0,4.0219,2.2109,1.2962,19.6191,0.0
530,530.0,0.2741,10.3272,11.15,17.64,0.0,0.0,1.715,0.0846,3.2176,0.0,0.0,0.493,2.6543,7.918,2.7826,734.2707,0.0,2.9382,2.8321,1.5528,9.5549,0.0
531,531.0,0.2823,10.5044,5.75,20.11,0.0,0.0,1.9568,0.0863,1.6638,0.0,0.0,0.6586,2.6878,3.9949,3.1764,730.6197,0.0,3.2743,2.9131,1.5021,11.2721,0.0
532,532.0,0.8803,10.121,8.16,21.34,0.0,0.0,3.9506,0.2367,2.7227,0.0,0.0,1.2234,8.6974,5.7478,3.3534,738.5474,0.0,6.8932,1.7648,0.962,6.6571,0.0
533,533.0,0.3276,9.4989,7.48,22.84,0.0,0.0,1.785,0.1137,1.9217,0.0,0.0,0.5347,3.4492,5.5474,3.578,747.4086,0.0,3.0884,3.4587,1.8554,19.5919,0.0
534,534.0,0.8477,10.1357,9.5,20.42,0.0,0.0,1.8307,0.2279,2.514,0.0,0.0,0.6683,8.3635,6.6489,3.2112,735.7722,0.0,3.1491,2.0838,1.1888,10.8826,0.0
535,535.0,0.3778,10.1271,5.19,23.15,0.0,0.0,1.9069,0.1411,1.7425,0.0,0.0,0.676,3.7306,3.6496,3.6516,734.9422,0.0,3.2834,2.8597,1.5231,14.4164,0.0
536,536.0,0.4636,9.9107,6.49,12.97,0.0,0.0,2.5585,0.1415,1.7251,0.0,0.0,0.7476,4.6775,4.5036,2.075,721.8424,0.0,4.3123,2.4668,1.353,12.2576,0.0
537,537.0,0.3905,10.5609,9.93,23.3,0.0,0.0,2.354,0.1129,3.1016,0.0,0.0,0.7168,3.698,7.1296,3.6457,741.8922,0.0,4.0911,138.3722,76.9601,37.5154,0.0
538,538.0,0.4535,10.1332,5.35,20.95,0.0,0.0,2.8977,0.1287,1.6299,0.0,0.0,0.7646,4.4754,3.8677,3.3421,729.3797,0.0,4.9067,3.1736,1.5797,17.7272,0.0
539,539.0,924.378,102.8677,11.29,22.25,0.0,0.0,2.8385,292.2274,3.328,0.0,0.0,0.912,898.6085,8.5297,3.5263,737.5687,0.0,4.7861,2.9186,1.5169,21.8124,0.0
540,540.0,0.275,9.8532,8.55,20.85,0.0,0.0,3.1192,0.0984,2.6844,0.0,0.0,1.0812,2.7908,5.928,3.2575,741.1233,0.0,5.3462,3.7221,1.9803,16.3015,0.0
541,541.0,0.6597,10.7758,9.52,25.43,0.0,0.0,2.2874,0.1915,2.9032,0.0,0.0,0.808,6.1217,6.9208,4.0331,733.9755,0.0,3.8237,3.0002,1.5768,10.3628,0.0
542,542.0,0.312,10.5185,5.81,19.39,0.0,0.0,2.09,0.0942,2.0045,0.0,0.0,0.5436,2.9659,4.2992,3.0606,743.6734,0.0,3.5596,3.2479,1.7138,11.6508,0.0
543,543.0,0.4943,10.1975,4.47,16.46,0.0,0.0,1.7915,0.1455,1.4256,0.0,0.0,0.5324,4.8471,3.0599,2.6567,710.7553,0.0,3.0594,134.1202,83.2942,70.2474,0.0
544,544.0,0.4896,10.6887,4.7,15.4,0.0,0.0,3.8859,0.1412,1.5966,0.0,0.0,1.1838,4.5804,3.1635,2.4,743.7398,0.0,6.6008,2.883,1.6657,12.2428,0.0
545,545.0,0.807,9.7257,8.86,21.19,0.0,0.0,3.7947,0.2377,2.702,0.0,0.0,1.1749,8.2976,6.104,3.329,735.1128,0.0,6.4432,2.5692,1.3917,13.9238,0.0
546,546.0,0.4706,9.6056,7.89,24.75,0.0,0.0,3.333,0.1335,2.6019,0.0,0.0,1.0621,4.899,5.7003,3.9282,733.0152,0.0,5.7048,2.3244,1.1886,12.6428,0.0
547,547.0,0.9159,9.7107,6.26,18.42,0.0,0.0,2.0524,0.2726,1.5441,0.0,0.0,0.6392,9.4317,4.8091,2.8678,754.132,0.0,3.4266,1.9278,1.0529,14.2593,0.0
548,548.0,0.4541,10.6137,4.7,20.25,0.0,0.0,2.4326,0.1289,1.433,0.0,0.0,0.6284,4.2781,3.4394,3.1448,750.0185,0.0,4.1895,3.3856,1.8698,14.1723,0.0
549,549.0,0.2972,9.8139,10.03,23.53,0.0,0.0,2.2199,0.0928,2.737,0.0,0.0,0.5986,3.0283,7.2641,3.7396,730.478,0.0,3.7897,3.649,2.0132,17.9606,0.0
550,550.0,0.3872,10.5934,6.0,19.0,0.0,0.0,1.9674,0.115,2.233,0.0,0.0,0.6201,3.6552,4.4524,3.0596,726.5601,0.0,3.4543,3.2821,1.7112,13.4839,0.0
551,551.0,0.4508,9.629,9.99,24.1,0.0,0.0,1.8825,0.131,2.6384,0.0,0.0,0.5458,4.6822,7.1628,3.8084,735.8355,0.0,3.2413,3.2845,1.7688,10.3164,0.0
552,552.0,0.2577,9.8077,4.09,20.8,0.0,0.0,1.6562,0.0924,1.1161,0.0,0.0,0.4932,2.6276,2.97,3.27,734.215,0.0,2.8943,2.4182,1.2477,14.1331,0.0
553,553.0,0.2945,9.8026,7.01,23.14,0.0,0.0,3.3249,0.0988,2.2935,0.0,0.0,1.067,3.0046,5.0332,3.6736,731.9724,0.0,5.6866,3.4322,1.9135,14.7511,0.0
554,554.0,0.7373,9.4058,5.81,27.76,0.0,0.0,2.2043,0.2284,1.7989,0.0,0.0,0.7406,7.8392,4.17,4.4854,713.2858,0.0,3.8246,3.364,1.7442,16.8414,0.0
555,555.0,0.8054,10.0197,7.68,23.41,0.0,0.0,3.3436,0.2363,2.7703,0.0,0.0,0.8507,8.0382,5.5335,3.7132,733.2048,0.0,5.7634,2.2021,1.3435,12.1875,0.0
556,556.0,0.4394,9.6348,11.17,19.14,0.0,0.0,2.5138,0.129,3.1026,0.0,0.0,0.6542,4.5602,7.801,3.0196,734.0079,0.0,4.3074,3.3041,1.7835,13.1891,0.0
557,557.0,0.5195,9.4583,10.54,21.78,0.0,0.0,1.9631,0.1572,2.919,0.0,0.0,0.691,5.4929,7.8172,3.4076,749.0093,0.0,3.3745,138.2373,76.7657,33.0129,0.0
558,558.0,0.3803,10.725,10.52,25.7,0.0,0.0,2.9644,0.1125,3.3227,0.0,0.0,0.7775,3.5458,7.6219,4.0289,742.7117,0.0,5.0102,3.3571,1.7978,16.3179,0.0
559,559.0,0.825,9.4798,12.63,23.48,0.0,0.0,2.6445,0.2416,4.0338,0.0,0.0,0.6938,8.7022,9.3613,3.6599,751.6531,0.0,4.5383,3.2879,1.6376,18.1211,0.0
560,560.0,0.3941,9.6928,4.2,17.41,0.0,0.0,2.7317,0.1405,1.314,0.0,0.0,0.9,4.0655,2.9216,2.7674,727.252,0.0,4.582,3.3142,1.7447,19.206,0.0
561,561.0,1.0862,10.0227,5.72,14.99,0.0,0.0,2.8531,0.2951,2.0263,0.0,0.0,0.7282,10.8369,4.0894,2.4057,723.8464,0.0,4.7659,4.0485,2.5067,41.5401,0.0
562,562.0,1.1795,10.0094,6.97,13.16,0.0,0.0,1.9177,0.3226,2.2578,0.0,0.0,0.5687,11.7842,4.8188,2.081,735.4157,0.0,3.2251,4.0485,2.5067,41.5401,0.0
563,563.0,0.2832,10.4757,4.41,20.0,0.0,0.0,3.9977,0.0872,1.2723,0.0,0.0,1.2694,2.7032,3.262,3.0856,755.882,0.0,6.8237,3.3781,1.8625,7.0781,0.0
564,564.0,0.4898,9.6192,3.54,22.06,0.0,0.0,2.8626,0.1389,0.9453,0.0,0.0,1.016,5.0915,2.4648,3.4177,754.9506,0.0,4.9583,3.1371,1.6758,13.7278,0.0
565,565.0,0.4034,9.8098,6.99,21.44,0.0,0.0,4.0735,0.1281,1.9431,0.0,0.0,1.3303,4.112,4.732,3.3512,742.4168,0.0,6.9767,2.8487,1.5148,15.9361,0.0
566,566.0,0.69,10.4001,4.12,17.35,0.0,0.0,3.4714,0.1955,1.1871,0.0,0.0,1.0605,6.6348,2.9755,2.7424,729.1866,0.0,5.8354,2.091,1.1395,17.5289,0.0
567,567.0,1.3279,9.5397,5.96,21.93,0.0,0.0,2.9379,0.3562,1.7231,0.0,0.0,0.7674,13.9201,4.2774,3.5149,722.3445,0.0,4.97,2.3357,1.3091,23.4142,0.0
568,568.0,0.8019,10.087,1.94,23.8,0.0,0.0,3.1985,0.2355,0.6114,0.0,0.0,0.9953,7.9497,1.5023,3.7524,743.0945,0.0,5.397,3.4941,1.8787,12.2165,0.0
569,569.0,0.4412,10.503,10.2,13.43,0.0,0.0,2.3849,0.1286,2.4791,0.0,0.0,0.7158,4.2011,7.0799,2.1355,726.7786,0.0,4.0271,2.6042,1.4257,14.4492,0.0
570,570.0,0.3763,9.4949,7.4,23.9,0.0,0.0,3.3302,0.1247,2.3871,0.0,0.0,1.0441,3.9632,5.001,3.7066,748.5214,0.0,5.6382,3.0,1.5624,12.124,0.0
571,571.0,0.6647,10.3778,6.25,21.08,0.0,0.0,3.5704,0.1898,1.7548,0.0,0.0,1.1962,6.4047,4.3068,3.3392,728.2117,0.0,6.267,3.0459,1.6066,9.8005,0.0
572,572.0,0.4232,10.6751,7.7,23.88,0.0,0.0,1.9651,0.119,1.9762,0.0,0.0,0.6908,3.9648,5.5123,3.7205,745.9903,0.0,3.3861,3.3888,1.69,11.4947,0.0
573,573.0,0.2831,10.3426,8.09,26.29,0.0,0.0,2.8724,0.0891,2.7465,0.0,0.0,0.7457,2.7367,5.8827,4.1358,742.1335,0.0,4.8825,3.07,1.6739,17.6407,0.0
574,574.0,1.0583,10.0777,5.51,18.32,0.0,0.0,1.7218,0.2885,1.4288,0.0,0.0,0.5068,10.5013,3.8017,2.9028,733.9962,0.0,2.9165,4.0485,2.5067,41.5401,0.0
575,575.0,0.4859,10.1225,8.8,24.79,0.0,0.0,2.1635,0.1413,2.732,0.0,0.0,0.5973,4.8005,6.5412,4.0067,720.9485,0.0,3.6737,2.5457,1.5167,12.4072,0.0
