,Unnamed: 0,F153,F159,F198,F200,F201,F21,F26,F272,F319,F32,F33,F334,F34,F35,F39,F426,F439,F470,F471,F474,F476,F495,F524
486,486.0,0.0138,237.0,0.683,23.15,4.5,-6329.75,1.8855,18.9955,10.9381,86.5513,8.8043,0.2302,50.3197,64.056,119.1674,1.4371,53.4706,6.6632,7.4056,32.9549,13.3046,5.2742,4.4259
487,487.0,0.0151,2567.0,0.7,22.06,5.28,-5874.25,2.0245,53.3272,11.7174,85.2227,8.5288,0.2458,50.4747,64.1901,119.2928,1.56,93.1718,6.7504,12.7828,19.976,10.8006,7.9182,4.4996
488,488.0,0.0043,90.0,0.338,21.37,5.99,-5459.0,2.0,15.5355,11.7154,84.6614,8.7994,0.1174,50.3964,64.1107,118.921,0.4382,71.9812,3.2373,6.7682,29.9019,19.9054,6.7995,3.7036
489,489.0,0.0089,251.0,0.975,20.85,4.74,-5545.75,1.9968,35.8919,10.181,85.1059,8.5987,0.2698,50.5025,64.3081,119.1156,0.9094,75.4237,9.5801,7.8352,16.9789,9.7025,6.6003,5.1246
490,490.0,0.0114,696.0,0.626,25.78,9.5,-6225.75,1.8842,9.9835,12.2695,84.2999,8.6439,0.1849,50.5795,64.4484,119.0822,1.1721,75.7248,6.027,8.4524,23.7748,17.3119,6.5109,3.5461
491,491.0,0.0088,322.0,0.299,11.39,4.97,-6260.75,1.8995,31.3643,9.3982,85.2626,8.4092,0.0825,50.4562,64.2111,118.4666,0.9092,74.0434,2.8712,5.6176,17.4724,9.6535,4.7901,5.1265
492,492.0,0.0072,937.0,1.666,9.82,12.84,-5607.25,2.016,65.8583,6.2683,83.7263,8.7867,0.4692,50.198,64.0159,118.6914,0.737,57.5292,15.5905,28.7871,61.4473,26.401,6.8276,5.7379
493,493.0,0.0152,1692.0,0.456,26.44,5.45,-5723.5,2.009,19.2093,11.7454,86.5513,8.8043,0.1378,50.3197,64.056,119.1674,1.5762,63.8621,4.4211,10.3255,36.6247,31.4197,6.5722,5.2575
494,494.0,0.0104,1009.0,0.377,18.41,5.1,-5628.0,2.036,20.5245,10.7103,86.3849,8.7897,0.1198,50.1812,63.8901,118.5984,1.068,107.3394,3.6388,9.538,19.7191,12.1443,5.1171,4.6227
495,495.0,0.0043,666.0,0.465,16.46,8.79,-5669.75,2.0012,33.027,9.1142,85.5528,8.9546,0.1558,50.458,64.1864,118.6376,0.4391,49.9377,4.5141,9.2614,40.0737,17.2766,5.4533,5.4859
496,496.0,0.0123,669.0,1.219,16.98,8.69,-6326.0,1.8842,28.381,10.9154,85.4112,8.6005,0.3531,50.4016,64.0546,119.239,1.2765,55.7292,11.7758,9.9486,21.347,9.763,7.2076,3.5334
497,497.0,0.0533,862.0,0.465,18.69,4.52,-6371.0,1.882,40.9221,11.3435,86.5513,8.8043,0.1642,50.3197,64.056,119.1674,9.2069,92.3384,4.5454,9.7068,18.7792,9.0546,6.8384,3.256
498,498.0,0.0055,384.0,0.276,21.73,9.65,-6344.25,1.8775,8.2216,8.0414,85.822,9.0776,0.0812,50.4667,64.059,118.0494,0.5582,40.1914,2.6512,5.1888,29.6979,23.1225,6.9149,3.4512
499,499.0,0.005,330.0,0.439,27.08,5.9,-5409.0,1.9643,58.3912,9.4257,84.2212,9.2047,0.1332,50.1936,64.0841,118.034,0.5108,93.8198,4.1877,8.7105,48.7202,13.7705,5.0446,3.7857
500,500.0,0.0049,887.0,0.23,17.14,7.32,-5246.75,1.9832,56.6979,6.9128,85.822,9.0776,0.072,50.4667,64.059,118.0494,0.4986,58.4047,2.2103,6.428,32.3238,19.5625,5.5453,5.2285
501,501.0,0.0196,247.0,0.675,18.64,7.97,-5697.5,1.9937,18.2466,8.5869,84.9334,8.5459,0.2023,50.4349,64.1179,118.4652,2.0403,43.2882,6.5152,10.6541,45.2676,14.3833,5.0682,3.3906
502,502.0,0.0151,992.0,1.105,24.09,5.99,-5933.25,2.013,54.0375,11.4179,86.3849,8.7897,0.3112,50.1812,63.8901,118.5984,1.5624,90.9766,10.6859,7.0627,22.9987,12.9335,10.7932,4.4038
503,503.0,0.0165,352.0,0.447,24.03,3.86,-6338.25,1.8815,26.7255,11.7374,85.4112,8.6005,0.1365,50.4016,64.0546,119.239,1.711,45.8491,4.276,9.1209,18.4196,29.5989,4.3254,3.2506
504,504.0,0.0045,357.0,0.491,16.32,3.45,-6350.25,1.8927,66.4008,11.5596,85.5265,8.659,0.1603,50.4068,64.061,118.9532,0.4568,34.0909,4.7973,11.6435,28.266,11.161,6.8384,5.5407
505,505.0,0.007,637.0,1.555,16.39,10.55,-5278.0,2.0158,23.3264,6.3808,85.3154,8.5135,0.4514,50.3873,64.1605,119.2382,0.7133,69.5431,14.6594,27.2136,65.9245,42.5121,7.4885,5.2774
506,506.0,0.015,732.0,0.358,18.65,2.92,-5444.0,1.9963,35.0553,8.994,86.4465,8.6527,0.1149,50.215,63.9211,118.102,1.5655,42.2886,3.4499,6.9102,25.8305,42.7346,2.9871,5.5786
507,507.0,0.0092,857.0,0.554,22.27,4.66,-5561.0,1.9905,44.9459,10.8989,84.9334,8.5459,0.1962,50.4349,64.1179,118.4652,0.9407,55.3297,5.3477,8.0575,15.0228,15.5753,6.6382,4.9448
508,508.0,0.015,1532.0,0.498,20.41,4.16,-5192.5,2.0435,14.4648,11.3343,85.2227,8.5288,0.1654,50.4747,64.1901,119.2928,1.5564,71.2025,4.7812,9.6231,28.9856,21.2435,9.1178,4.4883
509,509.0,0.0135,480.0,1.625,10.77,12.5,-6461.0,1.8798,14.9238,6.4476,85.5265,8.659,0.4465,50.4068,64.061,118.9532,1.4002,43.6788,15.1649,28.773,55.2602,26.2707,6.8384,6.2907
510,510.0,0.0146,377.0,0.285,16.72,4.43,-6305.5,1.887,44.7169,8.5404,85.3825,9.7324,0.0935,50.3716,64.2442,118.0668,1.5137,32.0755,2.7405,6.3209,20.1056,25.0005,7.1926,5.1972
511,511.0,0.0047,1074.0,0.293,15.918364355275019,5.716593204815274,-5871.75,2.0125,58.8736,8.203496704762255,85.7419,8.5788,0.0966,50.3811,64.1013,119.341,0.4759,92.4274,2.8104,8.0127,29.100000202854357,17.9731,7.5049,6.1678
512,512.0,0.0161,456.0,0.5451437022027177,19.355231997092158,6.514928044147375,-6624.5,1.8758,54.3146,11.5385,84.2942,8.7199,0.16923200248125247,49.8696,63.8867,118.6792,1.6595,42.3197,5.353714764568478,11.66885645373559,30.85202304783659,24.66565659471089,5.166,4.0286
513,513.0,0.0134,1948.0,0.608,22.91,3.84,-6736.0,1.8895,52.9631,11.111,83.6359,9.7836,0.1615,50.2716,64.1163,117.9252,1.3827,63.871,5.9157,9.4694,18.0869,51.0861,3.2231,4.6332
514,514.0,0.0117,1053.0,0.332,17.97,5.77,-5232.25,1.9805,19.4771,10.601,85.5265,8.659,0.0952,50.4068,64.061,118.9532,1.2046,93.9344,3.1254,8.2629,15.0014,12.3421,5.1171,4.9629
515,515.0,0.0134,721.0,1.083,20.92,6.19,-5234.5,2.0132,25.2822,11.5492,84.6614,8.7994,0.31,50.3964,64.1107,118.921,1.3858,62.1655,10.5708,7.2772,33.6894,15.8994,8.4979,4.0689
516,516.0,0.0122,381.0,0.442,22.92,6.8,-6319.75,1.8838,42.8584,11.598,83.6359,9.7836,0.1312,50.2716,64.1163,117.9252,1.2601,60.8879,4.2943,10.6977,30.5828,30.4332,5.6137,4.5123
517,517.0,0.0153,786.0,0.301,19.95,3.62,-5121.0,1.9958,25.9761,9.038,85.2227,8.5288,0.0898,50.4747,64.1901,119.2928,1.5908,45.6065,2.9282,7.4025,28.2361,9.6249,8.1504,5.2218
518,518.0,0.0081,1256.0,1.005,10.48,4.08,-5229.25,2.0103,64.2691,10.9979,86.5513,8.8043,0.2781,50.3197,64.056,119.1674,0.8297,65.1544,10.05,6.8226,47.897,44.6837,8.1819,4.1367
519,519.0,0.0059,213.0,0.298,18.51,6.54,-6183.75,1.8882,61.0399,8.3876,85.9922,8.5334,0.0883,50.2818,63.9469,118.5424,0.6006,35.4783,2.748,8.4243,30.6661,8.8526,10.999,3.9834
520,520.0,0.0044,229.0,0.355,19.37,3.38,-5506.25,1.9973,43.5599,9.6884,85.1669,8.3324,0.1155,50.4421,64.154,118.4616,0.4517,87.6226,3.3794,5.7055,25.2646,42.0458,8.151,5.2825
521,521.0,0.0096,878.0,1.082,16.6,7.56,-5622.5,2.0183,52.4352,11.9891,86.3849,8.7897,0.3741,50.1812,63.8901,118.5984,0.9899,75.1252,10.8471,8.0016,42.9292,11.2368,7.2491,3.7028
522,522.0,0.0128,1066.0,1.297,15.19,4.43,-5046.25,1.999,25.9174,11.0132,83.7738,8.6427,0.3577,50.1799,64.2704,118.5748,1.3253,124.2581,12.6257,9.9835,22.3254,16.6001,6.5545,3.4351
523,523.0,0.005,1531.0,0.809,20.07,16.17,-5530.0,1.987,71.9643,5.9872,84.7007,8.7283,0.2265,49.884,63.9335,118.793,0.5054,218.0073,7.5186,29.5653,69.8343,17.2719,9.5958,5.0751
524,524.0,0.0119,392.0,0.479,24.87,7.01,-6339.0,1.8873,24.1805,11.769,86.5513,8.8043,0.1291,50.3197,64.056,119.1674,1.2276,85.2207,4.614,7.8526,20.8706,20.4497,5.1171,5.3626
525,525.0,0.0141,400.0,0.328,20.2,6.16,-6626.5,1.8765,28.0002,11.3902,85.8823,8.7851,0.12,50.1652,63.8402,118.92,1.4645,43.1914,3.2163,6.8689,33.483,13.5805,8.5518,5.9027
526,526.0,0.0048,1799.0,0.998,16.43,4.99,-7148.0,1.8875,38.1459,8.8613,85.8748,8.8132,0.3489,49.8348,63.6886,118.8018,0.4856,50.8258,10.1526,8.3309,24.0355,53.8564,5.6304,4.0499
527,527.0,0.0045,721.0,0.588,17.4,9.75,-6235.25,1.8873,58.9098,5.9937,86.2857,8.5855,0.1606,50.3174,63.9733,118.8308,0.4541,25.4438,5.5405,25.6128,56.1932,29.7709,4.6352,3.0987
528,528.0,0.0039,422.0,0.755,11.11,14.11,-6233.5,1.905,51.8341,5.5307,103.1082,23.1583,0.2098,57.7421,74.8511,127.3944,0.4001,36.0593,7.0612,28.1025,72.3277,30.1589,6.7088,3.47
529,529.0,0.006,1019.0,0.831,20.42,6.91,-5394.75,2.019,61.2652,11.4562,86.0936,8.5891,0.2746,50.4484,64.1358,119.1796,0.6155,123.5977,8.1691,10.7846,21.5805,28.9412,8.1826,4.0219
530,530.0,0.0086,237.0,0.318,28.23,4.6,-6273.75,1.8963,84.5465,11.1274,84.0746,9.3335,0.1001,50.4357,64.3729,118.0092,0.8839,48.9706,3.0633,10.3578,15.5032,10.0758,6.6079,2.9382
531,531.0,0.0099,469.0,0.304,23.55,3.75,-6368.5,1.8872,34.1837,10.1967,83.6359,9.7836,0.0816,50.2716,64.1163,117.9252,1.0139,38.8442,2.8999,9.7202,19.0702,27.5679,7.2025,3.2743
532,532.0,0.0053,1161.0,0.267,26.14,6.13,-5319.25,1.9968,21.904,11.4262,85.3154,8.5135,0.0762,50.3873,64.1605,119.2382,0.5412,75.8338,2.5819,9.5527,39.0861,20.6914,4.3143,6.8932
533,533.0,0.0098,356.0,0.453,29.8,6.34,-6366.0,1.8988,27.0277,11.4766,84.2212,9.2047,0.1403,50.1936,64.0841,118.034,1.0019,37.0625,4.4079,6.1707,35.1178,33.8367,7.5867,3.0884
534,534.0,0.006,574.0,0.9,19.92,5.18,-5651.25,2.015,33.937,11.1455,85.5528,8.9546,0.2419,50.458,64.1864,118.6376,0.6081,52.5172,8.7277,10.9066,42.9858,20.3606,5.2527,3.1491
535,535.0,0.0058,328.0,0.463,18.97,4.27,-5397.5,1.9798,27.2949,10.267,85.7419,8.5788,0.1279,50.3811,64.1013,119.341,0.5896,78.866,4.4687,9.2628,18.9379,24.0095,6.4366,3.2834
536,536.0,0.0053,610.0,0.737,9.39,11.14,-5451.25,2.014,48.7697,5.5879,85.3154,8.5135,0.1998,50.3873,64.1605,119.2382,0.5423,97.6779,7.0479,23.5523,66.1889,57.9253,5.5312,4.3123
537,537.0,0.0089,518.0,1.157,11.39,4.14,-6358.25,1.8878,18.1278,11.0923,85.0066,9.6938,0.3698,50.366,64.2263,118.0446,0.9146,41.3234,11.3176,9.9456,24.1126,52.6789,6.9149,4.0911
538,538.0,0.0187,862.0,0.246,19.85,9.49,-5496.75,1.981,23.6227,9.0456,84.2212,9.2047,0.0857,50.1936,64.0841,118.034,1.942,61.443,2.3835,13.3953,51.3621,16.0026,5.0446,4.9067
539,539.0,0.0364,421.0,0.507,15.8,3.22,-6335.25,1.8898,27.0966,11.3105,85.5033,8.5297,0.1441,50.3068,63.9571,118.4226,3.7272,43.8898,4.9582,9.0537,21.0365,46.6174,4.1625,4.7861
540,540.0,0.0124,2403.0,1.084,21.52,6.52,-6170.75,2.0165,25.0312,11.3247,85.1059,8.5987,0.2997,50.5025,64.3081,119.1156,1.2873,107.9417,10.5571,10.7716,22.4768,34.918,10.189,5.3462
541,541.0,0.009,994.0,0.519,9.29,3.95,-5372.25,2.0088,45.0697,10.6227,84.8892,8.7418,0.135,50.2052,63.9238,118.7802,0.9178,71.0663,4.9975,10.63,27.4707,11.1658,3.4766,3.8237
542,542.0,0.0114,1400.0,0.802,21.31,8.96,-5472.75,1.9878,25.6107,8.7934,84.2212,9.2047,0.2178,50.1936,64.0841,118.034,1.174,93.8005,7.9944,8.7546,40.4347,16.5023,6.6529,3.5596
543,543.0,0.0075,390.0,0.299,16.99,4.29,-5677.75,2.0012,67.4597,8.4626,85.3825,9.7324,0.0932,50.3716,64.2442,118.0668,0.7664,55.6644,2.799,7.6587,27.2044,43.9712,7.1926,3.0594
544,544.0,0.0116,759.0,0.175,24.95,6.51,-6424.75,1.89,35.1585,6.9408,85.5983,8.5232,0.0654,50.4559,64.0577,118.5342,1.1935,33.2415,1.6727,5.2535,23.4518,70.829,4.6352,6.6008
545,545.0,0.0042,293.0,0.208,19.36,6.69,-6369.75,1.8907,54.755,11.2429,85.3154,8.5135,0.0538,50.3873,64.1605,119.2382,0.4254,54.4041,1.9787,8.8094,25.0156,14.1729,5.2631,6.4432
546,546.0,0.0172,628.0,0.624,19.14,4.89,-6328.75,1.8805,44.6487,11.1848,86.3794,8.5615,0.1707,50.4915,64.0756,118.7712,1.7869,37.9726,5.9956,10.349,15.7466,32.5739,8.752,5.7048
547,547.0,0.0102,360.0,0.567,10.15,8.52,-6234.5,1.8878,69.3048,9.3344,86.2857,8.5855,0.1904,50.3174,63.9733,118.8308,1.0482,45.5769,5.6782,9.8199,29.5517,26.0723,5.9762,3.4266
548,548.0,0.006,1799.0,0.874,18.24,8.15,-5962.0,2.0393,64.6619,10.3854,84.7007,8.7283,0.3398,49.884,63.9335,118.793,0.6073,153.4258,8.9421,9.2567,18.2384,48.6875,4.9251,4.1895
549,549.0,0.0063,631.0,0.592,22.52,5.29,-5490.25,2.0065,36.6552,10.2887,85.8807,9.754,0.1553,50.2775,63.9959,118.0116,0.6418,71.2575,5.6798,8.9233,21.0358,27.5844,6.3897,3.7897
550,550.0,0.004,339.0,0.343,19.31,7.8,-6330.25,1.8855,84.1782,9.411,85.5528,8.9546,0.1006,50.458,64.1864,118.6376,0.4091,38.2876,3.3082,11.7303,35.7889,10.9616,7.3893,3.4543
551,551.0,0.0073,569.0,0.334,16.68,3.87,-5135.0,2.0005,76.0494,10.7483,84.7226,8.9635,0.097,50.5609,64.2798,118.5886,0.7473,74.412,3.2217,8.7383,20.4992,20.5068,5.7708,3.2413
552,552.0,0.0059,614.0,0.847,27.14,10.9,-6188.0,1.8958,60.5644,8.2762,85.9922,8.5334,0.2501,50.2818,63.9469,118.5424,0.5981,42.0968,8.4107,11.3907,66.9553,33.7458,5.6137,2.8943
553,553.0,0.0044,579.0,0.26,16.92,7.2,-6475.5,1.8847,64.5534,11.2839,85.2601,8.5779,0.0834,50.3893,64.1459,119.3278,0.4508,32.6716,2.4935,8.5185,24.2582,11.1904,7.3362,5.6866
554,554.0,0.0049,400.0,0.358,21.94,4.32,-5558.0,2.0195,36.7185,8.7655,85.5528,8.9546,0.1248,50.458,64.1864,118.6376,0.4977,55.6128,3.3996,6.6549,14.4505,47.4867,6.6361,3.8246
555,555.0,0.0051,515.0,0.396,12.18,4.13,-6380.0,1.8912,53.3765,11.3675,103.1082,23.1583,0.1131,57.7421,74.8511,127.3944,0.5172,55.4724,3.7782,10.4737,19.3949,52.2977,8.6191,5.7634
556,556.0,0.0063,300.0,0.312,18.51,6.89,-5630.75,1.9838,25.3304,11.0746,85.8807,9.754,0.0865,50.2775,63.9959,118.0116,0.6415,241.791,2.9845,7.0114,22.3303,18.659,4.8886,4.3074
557,557.0,0.0099,307.0,1.011,19.06,6.92,-5473.25,2.0035,28.4559,10.9962,85.1669,8.3324,0.3113,50.4421,64.154,118.4616,1.0179,86.3663,10.0228,9.8415,26.4632,40.3194,7.3976,3.3745
558,558.0,0.0098,661.0,1.491,10.06,6.47,-5611.5,2.0005,69.2086,11.1104,84.7226,8.9635,0.407,50.5609,64.2798,118.5886,1.0107,74.1613,14.6011,9.6313,30.8196,62.5341,8.2562,5.0102
559,559.0,0.011,531.0,1.216,20.16,4.64,-6382.5,1.881,50.4749,11.4628,83.6359,9.7836,0.3854,50.2716,64.1163,117.9252,1.1263,48.6874,12.0075,11.2056,22.7827,23.1128,7.0443,4.5383
560,560.0,0.0074,725.0,0.873,23.35,13.99,-5666.25,2.0528,16.7901,6.2726,85.2505,8.7812,0.2311,50.3349,64.0886,119.2232,0.7595,77.5498,8.1948,28.4119,57.3155,20.55,4.1126,4.582
561,561.0,0.0057,571.0,0.564,15.22,17.67,-5523.75,2.0347,47.3265,6.7104,84.7348,8.6706,0.1621,49.9566,64.5635,118.1992,0.5803,56.5244,5.3821,32.7438,105.6999,36.9164,4.7759,4.7659
562,562.0,0.005,240.0,0.24,14.42,7.37,-6477.0,1.8925,8.6211,6.5051,84.7348,8.6706,0.0671,49.9566,64.5635,118.1992,0.5141,43.0147,2.2718,4.0117,44.3888,14.6192,4.2795,3.2251
563,563.0,0.005,1554.0,0.975,16.43,6.6,-5733.0,1.9952,26.3716,9.1953,84.7007,8.7283,0.3542,49.884,63.9335,118.793,0.5152,118.1467,10.1217,8.7834,32.4131,17.5296,7.2412,6.8237
564,564.0,0.0064,533.0,0.375,21.47,7.14,-5242.25,2.0,72.9768,7.6267,85.513,8.7932,0.0991,50.3159,64.0127,118.9228,0.6557,71.7728,3.6097,6.2686,27.6963,65.6944,6.8313,4.9583
565,565.0,0.0056,884.0,0.373,20.41,10.28,-5336.0,1.993,31.7074,6.8615,84.6838,9.0425,0.1043,50.7493,64.4947,117.7228,0.5758,55.2045,3.5774,7.8838,50.8847,27.3558,5.1905,6.9767
566,566.0,0.0103,1077.0,0.203,24.39,6.64,-5472.0,1.9978,15.1015,8.0929,85.2227,8.5288,0.0684,50.4747,64.1901,119.2928,1.062,33.365,1.939,9.2729,31.7274,15.2509,7.9182,5.8354
567,567.0,0.0073,692.0,0.331,13.81,5.83,-5361.5,2.0023,45.3938,9.3265,85.5983,8.5232,0.0953,50.4559,64.0577,118.5342,0.7518,119.2825,3.2298,9.8801,62.3849,31.5178,4.4588,4.97
568,568.0,0.0071,342.0,0.683,16.04,9.51,-6341.25,1.8945,13.6053,8.9269,85.2679,8.4896,0.2409,50.3505,64.3145,118.3644,0.7204,48.9199,6.8853,8.7616,45.0234,20.7022,7.2105,5.397
569,569.0,0.0049,627.0,0.614,18.69,12.23,-6222.5,1.894,45.9261,6.4883,86.2857,8.5855,0.1754,50.3174,63.9733,118.8308,0.5019,70.4017,5.8718,26.1048,59.1854,53.477,6.4022,4.0271
570,570.0,0.0047,572.0,0.212,23.85,7.16,-6305.25,1.888,67.7041,8.1083,86.0936,8.5891,0.0597,50.4484,64.1358,119.1796,0.4793,47.9129,2.0451,5.6045,19.0086,13.6147,6.4022,5.6382
571,571.0,0.0059,1090.0,0.442,28.9,5.87,-5412.5,1.9957,35.1482,10.1082,85.7033,8.7568,0.1278,50.0323,63.6774,118.7572,0.5985,61.165,4.2323,9.0359,31.8562,37.132,4.9336,6.267
572,572.0,0.0105,197.0,0.884,26.18,7.61,-5320.5,2.0238,31.8371,11.4274,84.7226,8.9635,0.2496,50.5609,64.2798,118.5886,1.0777,79.5374,8.6948,8.3462,48.8959,32.0428,5.4186,3.3861
573,573.0,0.0118,485.0,0.542,16.71,4.88,-5304.5,2.0155,55.6412,10.9805,85.1669,8.3324,0.1558,50.4421,64.154,118.4616,1.2189,121.0029,5.2386,7.9757,32.636,73.4527,8.151,4.8825
574,574.0,0.0113,368.0,0.247,17.36,4.95,-5387.5,1.9693,27.2189,6.7757,84.7348,8.6706,0.0731,49.9566,64.5635,118.1992,1.1597,123.7964,2.3391,4.2956,21.6696,23.7517,6.0959,2.9165
575,575.0,0.0096,405.0,0.347,15.36,4.8,-6300.25,1.8685,49.4104,8.7336,85.9922,8.5334,0.0976,50.2818,63.9469,118.5424,0.9829,51.6799,3.3188,7.9464,21.6685,51.6142,6.1173,3.6737
576,576.0,0.0042,1115.0,0.435,19.28,11.56,-5803.0,1.9852,28.0162,8.7757,84.9334,8.5459,0.1231,50.4349,64.1179,118.4652,0.4244,128.0203,4.2037,9.1606,46.7579,25.0367,3.2013,5.3483
577,577.0,0.011,1522.0,0.944,16.93,11.01,-5766.75,2.0125,20.0531,8.7137,84.2049,8.7662,0.2968,50.2158,64.006,118.878,1.1347,53.4599,9.6178,8.9013,33.6616,26.1884,9.8085,4.5028
578,578.0,0.0082,987.0,0.797,26.5,3.89,-5329.0,2.007,55.1966,9.6694,85.513,8.7932,0.2876,50.3159,64.0127,118.9228,0.8449,99.0326,7.9785,7.0022,22.7687,29.2683,4.1586,3.2811
579,579.0,0.0043,1110.0,0.484,32.48,8.6,-5410.0,2.0158,23.1575,10.697,84.7007,8.7283,0.1372,49.884,63.9335,118.793,0.4344,119.6656,4.6435,10.8293,51.942,26.2512,5.4186,3.714
580,580.0,0.0093,647.0,0.407,17.53,5.01,-6180.75,1.8908,41.0882,10.7018,85.2626,8.4092,0.1241,50.4562,64.2111,118.4666,0.9612,32.0285,3.9947,8.5238,20.5225,55.6453,6.1597,3.2937
581,581.0,0.0061,752.0,0.458,23.55,5.01,-5461.75,1.995,22.5251,11.2826,84.7226,8.9635,0.1679,50.5609,64.2798,118.5886,0.6287,60.9712,4.38,8.8464,23.4695,16.0743,6.0829,4.0339
582,582.0,0.0336,928.0,0.436,23.61,4.04,-5055.5,1.9648,29.7258,10.9835,84.7226,8.9635,0.1508,50.5609,64.2798,118.5886,3.5347,74.519,4.1558,8.9941,10.9575,8.9986,5.0437,3.585
583,583.0,0.0161,460.0,0.599,13.9,5.66,-5343.0,2.0192,22.2754,9.1337,84.6614,8.7994,0.2075,50.3964,64.1107,118.921,1.6695,72.1008,6.0828,6.3171,71.5472,22.9634,7.1358,5.4754
584,584.0,0.0159,737.0,0.172,15.45,4.09,-5541.75,2.0062,43.4929,6.6606,84.7348,8.6706,0.061,49.9566,64.5635,118.1992,1.6538,79.0096,1.6344,3.4025,14.8364,37.8956,6.168,4.4571
585,585.0,0.0061,764.0,0.157,17.0,9.75,-5782.25,1.9682,52.5638,6.4035,84.7348,8.6706,0.0598,49.9566,64.5635,118.1992,0.6263,71.4098,1.4773,5.467,54.1546,20.4024,10.2416,4.3209
586,586.0,0.01,448.0,0.37,22.23,10.2,-5254.5,1.9937,36.7084,6.6706,85.3154,8.5135,0.1042,50.3873,64.1605,119.2382,1.0292,54.3066,3.6046,4.8752,42.7111,17.2635,4.3143,4.5214
587,587.0,0.0059,459.0,0.205,14.06,7.16,-6208.75,1.8852,77.7045,10.4916,84.9334,8.5459,0.0633,50.4349,64.1179,118.4652,0.6087,44.804,1.9617,9.8795,27.2771,17.8269,7.818,5.6734
588,588.0,0.0104,1043.0,0.473,18.34,4.79,-5409.25,2.014,28.4491,9.946,85.7881,8.77,0.1414,50.0774,63.708,118.8018,1.0682,70.5263,4.94,9.5692,23.1588,12.4228,8.5601,5.2734
589,589.0,0.0099,1324.0,0.532,15.39,7.33,-5926.25,2.0255,57.1431,9.7023,85.2505,8.7812,0.1837,50.3349,64.0886,119.2232,1.0207,79.2143,5.5135,9.1455,31.5588,24.591,5.0792,5.6894
590,590.0,0.018,761.0,0.315,20.22,4.77,-5551.75,2.0107,47.4881,9.593,84.9334,8.5459,0.1099,50.4349,64.1179,118.4652,1.8719,84.2296,3.0284,7.5032,33.6199,19.9232,4.9829,4.8027
591,591.0,0.0129,2585.0,0.469,15.72,6.61,-5389.75,1.9905,16.0799,6.4923,85.8748,8.8132,0.1618,49.8348,63.6886,118.8018,1.3251,145.5133,4.4251,5.6817,29.289,17.0491,6.9447,3.5007
592,592.0,0.0057,509.0,0.315,12.75,4.03,-5536.0,1.9883,58.5337,6.9117,103.1082,23.1583,0.0881,57.7421,74.8511,127.3944,0.5862,98.5447,2.9685,5.6562,28.9636,39.1418,8.6191,6.2485
593,593.0,0.0146,2133.0,0.874,26.46,16.51,-6257.5,2.0055,65.2106,6.6024,84.7348,8.6706,0.28,49.9566,64.5635,118.1992,1.5151,46.4244,8.1985,32.8988,62.7096,50.0295,8.5042,6.0834
594,594.0,0.0059,408.0,0.687,16.05,4.79,-6585.75,1.8927,49.1625,8.9278,83.7263,8.7867,0.2181,50.198,64.0159,118.6914,0.6021,35.3234,6.9782,5.7914,18.1683,13.9469,7.7438,6.6467
595,595.0,0.0076,1124.0,0.3,20.58,4.01,-5484.0,1.977,49.4347,9.2661,85.3825,9.7324,0.0901,50.3716,64.2442,118.0668,0.7864,92.1521,2.866,6.5225,23.2017,15.3889,5.7859,5.7093
596,596.0,0.0135,496.0,0.23,13.14,5.87,-6495.25,1.894,50.6712,8.3872,84.2212,9.2047,0.0688,50.1936,64.0841,118.034,1.3849,58.8068,2.2028,7.9299,22.9613,17.2999,6.6529,3.4416
597,597.0,0.0172,820.0,0.234,16.84,4.7,-5353.0,1.9937,52.0251,6.4153,103.1082,23.1583,0.0755,57.7421,74.8511,127.3944,1.7921,110.6615,2.2013,4.6937,24.6798,23.1954,3.9079,5.7648
598,598.0,0.01,417.0,1.056,17.7,5.47,-6279.0,1.884,44.2694,11.4268,83.6359,9.7836,0.3004,50.2716,64.1163,117.9252,1.0257,58.7124,10.3046,10.8175,18.0259,88.9624,7.9409,5.7033
599,599.0,0.0184,109.0,0.375,23.23,6.68,-6506.5,1.8885,22.2489,11.855,84.8892,8.7418,0.125,50.2052,63.9238,118.7802,1.9224,45.1594,3.5751,10.755,29.0727,17.0803,5.0982,4.9806
600,600.0,0.0094,404.0,0.3,11.88,5.99,-5761.0,2.0315,21.5526,4.7008,85.4112,8.6005,0.0982,50.4016,64.0546,119.239,0.9634,120.7139,2.817,8.9928,42.0228,19.5607,6.5109,4.4097
601,601.0,0.0229,436.0,0.355,19.98,5.75,-5518.75,1.997,66.8272,10.7514,86.4465,8.6527,0.1014,50.215,63.9211,118.102,2.3983,75.3927,3.2894,4.9764,17.5931,8.909,6.4022,3.581
602,602.0,0.0133,1553.0,1.009,19.31,6.03,-5160.25,2.0042,22.3384,11.7483,84.6614,8.7994,0.3324,50.3964,64.1107,118.921,1.3788,46.6292,10.1132,8.9657,33.1058,18.1052,6.7747,3.5013
603,603.0,0.007,588.0,0.503,25.42,10.46,-5542.5,1.9823,48.1044,6.3446,83.7738,8.6427,0.1376,50.1799,64.2704,118.5748,0.7233,87.2761,4.6487,9.0309,36.9334,16.9341,5.3364,4.8595
604,604.0,0.0082,361.0,0.683,21.91,4.27,-6484.0,1.882,43.9601,9.3562,83.768,8.6895,0.1992,50.3162,64.1715,118.3654,0.8458,66.6667,6.6776,7.9861,37.4032,29.1631,12.2628,2.1234
