,Unnamed: 0,F140,F152,F153,F159,F16,F185,F187,F198,F200,F201,F206,F209,F21,F252,F26,F272,F273,F287,F319,F32,F321,F33,F334,F337,F34,F342,F347,F35,F39,F390,F411,F413,F425,F426,F439,F457,F459,F46,F470,F471,F474,F476,F478,F495,F524,F574,F576,F577,F74
248,248.0,0.1012,1.3921,0.0215,1280.0,9.8232,8.69,15.06,0.129,17.62,4.44,0.0,0.0,-4992.0,3.5311,1.999,33.4448,19.8161,0.4154,9.0712,87.4809,2.6427,8.6829,0.0421,1.266,59.7711,0.0,0.0,79.2786,133.3898,1.2181,2.4684,7.4051,14.1719,2.2488,62.1881,6.1028,2.4597,704.5502,1.1757,8.769,18.7329,14.4431,0.0,5.3732,5.9537,50.4615,45.4394,27.35,0.0
249,249.0,0.1021,0.4452,0.0196,1827.0,10.2697,11.55,11.0,0.888,13.59,12.08,0.0,0.0,-6834.5,3.9961,1.8952,31.9989,19.2121,0.1308,4.6512,83.8879,3.9842,9.1757,0.3098,3.3922,50.4244,0.0,0.0,64.3159,118.2554,1.0656,2.3881,7.4461,4.3351,2.0394,51.049,8.2945,1.7131,745.0176,8.7604,4.8903,59.8602,21.7304,0.0,5.9284,7.0707,117.7337,70.3627,26.782,0.0
250,250.0,0.0958,0.3426,0.0235,384.0,9.4318,8.3,19.35,0.252,20.28,11.54,0.0,0.0,-6353.75,2.2751,1.9037,36.8376,17.9394,0.1038,10.0646,85.9034,2.6784,9.2171,0.0765,3.1612,50.4176,0.0,0.0,64.0491,117.3928,0.6783,2.1618,13.0099,3.6329,2.4515,20.1593,6.0893,3.1272,718.7252,2.4153,6.8865,36.853,12.0823,0.0,8.9343,3.8223,2.663,1.4186,14.8499,0.0
251,251.0,0.1021,0.4513,0.0153,410.0,10.6404,8.04,20.86,0.232,18.04,6.31,0.0,0.0,-6425.5,4.0322,1.892,46.3656,19.2121,0.1313,10.471,87.4809,2.5518,8.6829,0.0685,1.7039,59.7711,0.0,0.0,79.2786,133.3898,1.2682,2.3881,7.4461,4.2418,1.5751,52.2353,5.4892,3.2549,734.9184,2.1448,6.4506,20.2712,9.7511,0.0,9.9165,6.7783,2.4419,1.4305,11.3765,0.0
252,252.0,0.1972,0.2942,0.0235,230.0,9.3713,6.62,18.28,0.296,14.76,4.62,0.0,0.0,-6565.5,2.689,1.8785,34.1498,18.1602,0.1047,9.8302,85.0841,2.0159,8.6406,0.0984,1.6328,50.0757,0.0,0.0,63.7959,118.563,0.9143,2.2073,14.8775,3.139,2.4481,57.2418,4.7329,2.9198,726.1268,2.8349,7.2358,20.3752,15.3363,0.0,8.4974,4.6253,3.0605,1.6446,11.1645,0.0
253,253.0,0.2973,1.3355,0.0162,505.0,9.9445,7.85,21.42,0.225,16.0,5.41,0.0,0.0,-5291.5,2.1237,2.0232,33.2247,18.6341,0.3639,9.0699,85.1817,2.1349,8.6211,0.0665,1.5936,50.2667,0.0,0.0,63.9846,118.4106,0.6628,2.4197,32.3291,13.4293,1.6729,41.5521,5.4737,3.5265,699.8139,2.064,5.149,22.7111,16.8278,0.0,6.6792,3.5603,81.0097,77.1097,36.3183,0.0
254,254.0,0.0848,1.6821,0.0148,432.0,9.9514,10.13,17.43,0.728,21.39,7.75,0.0,0.0,-5521.25,3.6444,2.0152,45.6405,22.953,0.5069,9.7953,85.5455,3.2322,9.2655,0.2043,2.3909,50.3358,0.0,0.0,63.8677,117.4194,1.2425,2.7803,10.785,16.9031,1.5329,33.1149,7.4469,2.7824,730.1293,7.2153,9.8384,42.5281,15.0582,0.0,5.0086,6.0988,2.8026,1.6346,10.0828,0.0
255,255.0,0.2973,1.4777,0.021,373.0,9.8004,8.61,13.08,0.975,28.95,10.73,0.0,0.0,-6346.0,2.9924,1.8978,47.6875,18.6341,0.4426,5.4954,86.4863,2.8454,8.828,0.2757,3.1707,50.2667,0.0,0.0,63.9349,118.039,1.0131,2.4197,32.3291,15.0775,2.19,45.2128,6.0956,2.0127,754.2983,9.6639,7.4091,48.3416,36.8804,0.0,7.0215,5.1399,2.691,1.3981,11.6249,0.0
256,256.0,0.2973,0.8287,0.0186,1266.0,9.9935,5.57,15.82,0.497,19.08,6.12,0.0,0.0,-5213.75,3.9059,2.035,74.3502,18.6341,0.249,9.3999,85.597,1.7547,8.5155,0.1352,1.7786,50.0426,0.0,0.0,64.004,117.9506,1.3456,2.4197,32.3291,8.2923,1.9286,64.3741,3.875,2.5472,716.5169,4.7369,9.1172,33.3851,13.548,0.0,3.0242,6.5437,3.3318,1.7259,7.1019,0.0
257,257.0,0.4695,0.3346,0.0179,313.0,9.4325,7.52,18.23,0.262,12.03,5.89,0.0,0.0,-6454.5,2.8317,1.8835,46.3175,23.3716,0.1128,8.5952,85.482,2.6668,9.3998,0.0665,1.7255,50.4069,0.0,0.0,64.2033,118.3028,0.9455,3.3069,25.8517,3.5469,1.8677,67.5185,5.5333,2.9501,719.3159,2.5278,6.1538,23.9243,16.2813,0.0,6.6792,4.8428,3.6685,1.8795,17.6843,0.0
258,258.0,0.1232,1.3846,0.0131,808.0,10.071,12.6,17.09,0.762,16.5,11.12,0.0,0.0,-5532.5,4.7311,1.9755,52.227,18.2669,0.4135,5.0614,85.5361,3.8098,8.536,0.244,3.3343,50.3421,0.0,0.0,63.9167,118.4394,1.2689,2.1363,8.9068,13.7485,1.3414,76.9536,9.4616,2.6651,750.7487,7.453,4.8512,43.7385,13.5632,0.0,6.717,8.1584,3.3573,1.9143,23.9171,0.0
259,259.0,0.1972,0.3341,0.0076,2178.0,9.4449,13.78,19.07,0.352,15.78,6.2,0.0,0.0,-5064.0,3.0006,1.996,47.4768,18.1602,0.107,9.6137,85.6608,4.202,9.5713,0.1024,2.0268,50.3999,0.0,0.0,64.1016,118.0156,0.9455,2.2073,14.8775,3.5371,0.7827,54.0865,10.3875,3.087,720.2424,3.4158,7.5625,27.9864,11.7581,0.0,4.7424,5.113,3.3391,1.8749,9.3484,0.0
260,260.0,0.1232,0.4615,0.0073,375.0,10.3359,7.91,29.28,0.496,22.9,6.74,0.0,0.0,-6273.5,3.7111,1.8878,33.6967,18.2669,0.1345,9.4685,85.6608,2.4559,9.5713,0.1535,2.1723,50.3999,0.0,0.0,64.1016,118.0156,1.2342,2.1363,8.9068,4.4649,0.7485,80.2425,5.7043,4.6678,726.8645,4.7156,8.0296,15.3667,12.6001,0.0,7.5836,6.2378,3.0908,1.6664,17.177,0.0
261,261.0,0.4695,1.3558,0.0188,598.0,9.8972,8.26,26.31,0.24,14.74,5.31,0.0,0.0,-6267.75,2.9236,1.883,80.6521,23.3716,0.3705,9.3726,84.3575,2.3972,8.531,0.0708,1.5608,50.4338,0.0,0.0,64.2467,117.9108,0.8722,3.3069,25.8517,13.699,1.944,47.5493,5.9756,4.2476,719.8077,2.2081,7.7837,12.8517,10.8627,0.0,8.3417,5.0312,2.0174,1.1019,9.911,0.0
262,262.0,0.1939,0.3115,0.0146,373.0,9.6315,3.77,18.86,0.286,25.56,3.75,0.0,0.0,-6426.5,4.3748,1.8797,49.1398,18.4995,0.0989,9.3192,84.87,1.2023,9.4832,0.0942,1.2045,50.381,0.0,0.0,64.23,118.205,1.166,2.1311,14.8011,3.234,1.507,40.6293,2.6584,3.0288,720.3716,2.7196,7.0277,22.7306,23.7724,0.0,6.5238,7.6854,4.1178,2.0979,15.6336,0.0
263,263.0,0.4695,0.7029,0.0185,273.0,9.987,12.29,27.06,0.285,19.38,3.63,0.0,0.0,-5284.75,3.8124,1.9868,74.207,23.3716,0.2168,9.212,92.072,4.0691,8.9416,0.0814,1.1178,59.3488,0.0,0.0,78.254,132.5378,1.2428,3.3069,25.8517,7.0377,1.9099,155.7331,9.0791,4.3567,723.0823,2.7503,5.1175,22.5448,31.2571,0.0,4.0367,6.3324,3.0447,1.6835,12.1846,0.0
264,264.0,0.1939,1.7696,0.015,96.0,10.0371,9.13,18.97,0.237,14.66,4.19,0.0,0.0,-6267.75,3.7485,1.9053,29.2691,18.4995,0.53,10.1893,85.2666,2.6285,9.2433,0.0796,1.3427,50.4042,0.0,0.0,64.0385,117.422,1.2305,2.1311,14.8011,17.6305,1.5398,34.6322,6.4374,3.0207,727.191,2.2934,7.2062,24.1462,23.7884,0.0,6.3243,6.2791,2.7988,1.4856,11.3698,0.0
265,265.0,0.4695,0.3201,0.0209,513.0,9.4302,10.73,11.66,0.302,15.56,9.31,0.0,0.0,-6452.5,2.7598,1.8895,14.8406,23.3716,0.1122,5.3515,84.87,3.7921,9.4832,0.1064,2.9501,50.381,0.0,0.0,64.23,118.205,0.8255,3.3069,25.8517,3.3943,2.1837,85.2792,7.9416,1.832,739.7588,2.8913,6.4812,38.7142,18.0649,0.0,7.7567,4.7464,2.9736,1.6169,11.3894,0.0
266,266.0,0.1972,0.296,0.0065,531.0,9.4152,8.4,17.06,0.637,15.22,6.76,0.0,0.0,-5423.0,2.8127,1.998,22.203,18.1602,0.104,5.9678,84.3232,2.38,8.5218,0.192,1.9613,50.3583,0.0,0.0,64.2803,118.102,0.9314,2.2073,14.8775,3.1433,0.666,75.8152,6.329,2.6368,762.4385,6.1687,6.7791,19.1305,18.4236,0.0,8.4676,4.819,2.4631,1.3079,15.2681,0.0
267,267.0,0.1021,0.903,0.0189,426.0,9.6162,8.98,14.52,0.246,17.82,3.62,0.0,0.0,-6198.5,4.2127,1.916,52.8954,19.2121,0.2406,8.802,85.5455,2.6892,9.2655,0.0855,1.0987,50.3358,0.0,0.0,63.8677,117.4194,1.1287,2.3881,7.4461,9.3907,1.9672,45.347,6.3907,2.3361,718.4028,2.3268,7.8646,19.1289,20.631,0.0,6.4246,7.1717,2.5969,1.3122,12.0001,0.0
268,268.0,0.4695,0.2888,0.0219,571.0,9.4102,12.88,11.91,0.397,11.79,4.1,0.0,0.0,-5711.0,2.2021,2.0155,31.8259,23.3716,0.098,5.5373,85.3625,3.9683,8.5952,0.1223,1.4096,50.3491,0.0,0.0,64.0145,118.227,0.6765,3.3069,25.8517,3.0691,2.2858,65.4636,9.3953,1.8628,745.0489,3.8056,6.578,18.436,18.2185,0.0,8.4974,3.6776,3.3302,1.9756,12.5144,0.0
269,269.0,0.4695,0.7588,0.0196,3548.0,10.0212,10.05,25.87,0.385,9.73,5.08,0.0,0.0,-5657.5,3.5587,1.886,12.1443,23.3716,0.2328,9.3644,86.3239,3.1706,9.5642,0.1107,1.6887,50.3645,0.0,0.0,63.9038,117.5064,1.2373,3.3069,25.8517,7.5721,2.0383,39.3969,7.3648,4.1691,720.8821,3.7205,5.5856,33.0555,24.781,0.0,4.6905,5.9348,2.6491,1.4021,9.0446,0.0
270,270.0,0.2431,0.95,0.0189,891.0,9.6388,7.07,17.46,0.348,15.09,3.78,0.0,0.0,-6528.5,3.1377,1.8877,33.8327,20.3003,0.252,9.5249,85.1712,1.8941,8.5405,0.0878,1.2686,50.2488,0.0,0.0,64.1314,118.4904,0.8501,2.8119,14.2577,9.8561,1.9653,63.1868,5.0188,2.7993,721.6987,3.3271,7.7537,18.0509,11.3249,0.0,2.7682,5.2567,3.4917,1.8497,18.4482,0.0
271,271.0,0.2973,1.5097,0.0153,345.0,10.0634,14.21,16.32,0.302,17.87,7.67,0.0,0.0,-6363.0,2.1236,1.8893,51.7313,18.6341,0.4532,10.0419,86.3239,4.6574,9.5642,0.1079,2.3942,50.3645,0.0,0.0,63.9038,117.5064,0.6628,2.4197,32.3291,15.0022,1.5739,35.8482,10.5933,2.6244,726.1773,2.8367,6.4999,22.4783,8.3401,0.0,6.4131,3.5512,3.1342,1.9471,9.641,0.0
272,272.0,0.0958,1.0538,0.0058,292.0,9.6426,10.2,22.0,0.306,19.64,6.77,0.0,0.0,-6334.25,5.1109,1.8987,27.608,17.9394,0.2806,9.2067,85.6608,3.5008,9.5713,0.0981,2.0387,50.3999,0.0,0.0,64.1016,118.0156,1.5838,2.1618,13.0099,10.929,0.5936,71.3862,7.5924,3.5669,717.1376,2.9461,11.6649,41.7428,46.3167,0.0,5.2631,8.7043,3.2846,1.6608,12.8166,0.0
273,273.0,0.4695,1.0919,0.0175,524.0,9.6205,8.47,10.72,0.503,17.66,6.91,0.0,0.0,-6431.75,5.2912,1.8763,64.2409,23.3716,0.2926,5.3233,83.9167,2.9203,9.4043,0.1547,2.1899,50.4181,0.0,0.0,64.4134,118.1592,1.4075,3.3069,25.8517,11.35,1.8196,35.493,6.1217,1.676,741.5104,4.7822,6.9188,24.9371,48.6252,0.0,2.9512,9.566,2.5928,1.5093,14.7868,0.0
274,274.0,0.2973,0.8123,0.0199,921.0,9.6936,10.1,27.14,0.59,14.11,4.85,0.0,0.0,-5410.0,3.8183,1.9998,59.9519,18.6341,0.219,10.0918,85.6608,3.5392,9.5713,0.1617,1.3225,50.3999,0.0,0.0,64.1016,118.0156,1.0729,2.4197,32.3291,8.3799,2.073,82.5478,7.5738,4.4153,714.4361,5.7151,7.2805,24.2123,40.2102,0.0,4.7424,6.55,3.1318,1.6669,14.7426,0.0
275,275.0,0.2973,1.2615,0.0188,833.0,10.0207,10.36,7.3,10.017,199.62,25.06,0.0,0.0,-5677.5,4.0329,2.0337,19.2911,18.6341,0.3774,4.9342,83.8879,2.7442,9.1757,3.4125,11.1972,50.4244,0.0,0.0,64.3159,118.2554,1.0761,2.4197,32.3291,12.5894,1.9481,66.6448,7.3146,1.1277,748.8992,87.1347,125.2604,211.5006,157.1088,0.0,6.6882,6.8403,82.0528,53.5396,69.1042,0.0
276,276.0,0.4695,1.4879,0.0049,1065.0,10.0621,6.61,23.24,0.375,22.85,8.02,0.0,0.0,-5848.5,2.9022,2.0257,19.723,23.3716,0.4382,9.5452,86.4863,2.2333,8.828,0.1018,2.3183,50.2667,0.0,0.0,63.9349,118.039,0.906,3.3069,25.8517,14.7869,0.5011,30.3371,4.88,3.7048,730.4007,3.6411,10.5566,42.1613,16.5601,0.0,5.6108,5.0111,3.8819,1.9533,9.6884,0.0
277,277.0,0.0958,0.962,0.007,1310.0,9.6715,6.54,11.88,0.878,22.45,9.83,0.0,0.0,-5392.25,3.507,2.0088,57.8948,17.9394,0.2565,5.3055,85.1817,2.27,8.6211,0.2415,2.9479,50.2667,0.0,0.0,63.9846,118.4106,0.9412,2.1618,13.0099,9.9464,0.723,62.878,4.8729,1.8369,757.5096,8.6354,5.9733,27.4153,17.4445,0.0,6.6382,5.9792,3.3984,1.8407,18.3443,0.0
278,278.0,0.1021,1.2277,0.0226,522.0,9.5853,7.31,20.2,0.138,16.4,5.26,0.0,0.0,-6350.5,4.0213,1.9058,50.3361,19.2121,0.3679,10.8329,85.4451,2.1998,8.5788,0.0481,1.5955,50.2484,0.0,0.0,63.9261,118.3794,1.085,2.3881,7.4461,12.808,2.3585,43.4885,5.0618,3.1671,734.9502,1.2743,6.884,20.5682,24.5359,0.0,4.6984,6.8468,2.2132,1.2196,18.1731,0.0
279,279.0,0.4695,1.2909,0.0163,379.0,9.871,8.95,10.0,0.89,18.2,9.15,0.0,0.0,-6277.75,2.7778,1.9095,38.4023,23.3716,0.3858,5.0657,85.4451,2.4289,8.5788,0.2646,2.6557,50.2484,0.0,0.0,63.9261,118.3794,0.7829,3.3069,25.8517,13.0778,1.687,26.3048,6.5095,1.557,745.2515,8.6517,6.0802,33.3307,23.2068,0.0,7.7429,4.7706,2.5478,1.4116,15.1177,0.0
280,280.0,0.0645,1.0513,0.0211,882.0,9.5534,7.24,22.22,0.382,17.7,7.7,0.0,0.0,-5421.5,4.7457,2.0107,61.571,19.0836,0.3138,9.672,85.5455,2.5624,9.2655,0.1051,2.2509,50.3358,0.0,0.0,63.8677,117.4194,1.4692,2.4482,8.4061,11.0048,2.1957,52.7825,5.4873,3.5671,726.7303,3.5591,10.9907,20.3493,5.3981,0.0,5.2899,8.1316,2.2284,1.3034,8.6327,0.0
281,281.0,0.4695,1.1279,0.0073,5081.0,9.6391,12.34,13.62,0.241,20.15,4.13,0.0,0.0,-5316.75,3.1628,1.9845,31.7095,23.3716,0.3364,8.8665,92.072,3.1965,8.9416,0.0815,1.053,59.3488,0.0,0.0,78.254,132.5378,0.8706,3.3069,25.8517,11.7011,0.7516,55.1922,8.6985,2.1906,717.9285,2.3262,8.2999,18.5361,31.0719,0.0,5.0682,5.403,3.3548,1.8438,12.2762,0.0
282,282.0,0.1939,1.1118,0.018,839.0,9.8653,5.31,16.43,0.332,15.96,4.13,0.0,0.0,-5242.25,3.7027,2.0135,46.4736,18.4995,0.3318,8.8703,83.8879,1.8127,9.1757,0.0939,1.0836,50.4244,0.0,0.0,64.3159,118.2554,0.9887,2.1311,14.8011,11.2693,1.8575,63.6364,3.6679,2.6408,714.0061,3.1624,7.6164,15.9242,18.1271,0.0,5.7612,6.3146,2.5411,1.3309,14.2779,0.0
283,283.0,0.1384,1.4139,0.0067,712.0,9.5915,9.45,15.24,0.229,17.75,6.21,0.0,0.0,-5751.5,2.246,1.9952,26.4673,17.221,0.419,9.4802,84.533,2.6176,8.872,0.0823,1.7197,50.3074,0.0,0.0,64.1215,118.0124,0.6816,2.1461,10.4371,14.7411,0.6843,30.5252,6.5529,2.4451,717.4818,2.1824,7.7102,29.5798,11.4557,0.0,6.3243,3.779,2.7747,1.4621,10.4357,0.0
284,284.0,0.3822,0.9968,0.0206,178.0,9.4896,4.11,20.1,0.38,24.79,3.16,0.0,0.0,-6459.75,2.6251,1.9085,31.2953,29.201,0.2926,9.5494,85.0841,1.2673,8.6406,0.1116,1.1073,50.0757,0.0,0.0,63.7959,118.563,0.8903,4.294,24.0366,10.5043,2.1467,83.7209,2.8006,3.1708,726.7197,3.6306,7.0134,27.9264,20.2733,0.0,3.9089,4.5736,3.3909,1.8116,13.3242,0.0
285,285.0,0.1384,1.3179,0.0197,572.0,9.4396,9.06,21.04,0.386,18.73,4.73,0.0,0.0,-5328.25,3.4839,2.0165,49.0293,17.221,0.3915,9.3081,86.3416,2.6908,9.219,0.1187,1.5726,50.5347,0.0,0.0,64.0969,117.4196,0.9435,2.1461,10.4371,13.9615,2.0481,40.5157,6.5525,3.4071,713.722,3.6119,6.894,22.5961,10.1554,0.0,9.8844,5.8831,2.0103,1.0859,11.8492,0.0
286,286.0,0.1384,0.3863,0.0159,326.0,10.5814,6.82,9.02,0.783,17.37,7.07,0.0,0.0,-6345.0,3.5082,1.9065,39.1042,17.221,0.1135,5.0149,85.9034,2.2453,9.2171,0.2788,2.2355,50.4176,0.0,0.0,64.0491,117.3928,1.2282,2.1461,10.4371,3.6506,1.6454,32.6664,5.0047,1.3906,758.3345,7.6548,5.5653,24.9638,13.5788,0.0,6.835,5.8658,2.698,1.4322,13.7811,0.0
287,287.0,0.3822,1.0609,0.0092,635.0,10.2944,9.1,16.11,0.273,17.65,4.14,0.0,0.0,-5302.75,2.8157,1.993,48.7932,29.201,0.3061,9.0653,86.106,2.6272,8.7879,0.0857,1.3982,49.9276,0.0,0.0,63.9266,117.7078,0.9235,4.294,24.0366,10.3054,0.948,56.6813,6.3047,2.5901,715.0969,2.5911,6.8168,20.0985,12.1741,0.0,6.6027,4.8389,2.9245,1.665,15.0265,0.0
288,288.0,0.3822,0.7616,0.0174,439.0,10.5663,8.23,11.73,0.186,20.6,3.46,0.0,0.0,-5413.0,5.422,2.0245,28.0488,29.201,0.225,8.7029,84.533,2.3458,8.872,0.0616,1.0201,50.3074,0.0,0.0,64.1215,118.0124,1.7421,4.294,24.0366,7.2079,1.7945,64.1831,5.7151,1.885,715.6175,1.7587,7.0406,18.5526,16.4223,0.0,6.8896,9.265,2.7512,1.4842,9.3645,0.0
289,289.0,0.2631,0.3496,0.0065,899.0,10.0986,2.07,20.91,0.31,22.02,2.81,0.0,0.0,-5228.25,3.1678,2.0128,44.1051,24.3718,0.1085,9.8143,84.3232,0.6148,8.5218,0.0894,0.8894,50.3583,0.0,0.0,64.2803,118.102,0.8342,3.4346,31.3378,3.4622,0.6689,76.507,1.4933,3.3507,723.0861,2.9721,6.2387,15.7615,52.8998,0.0,8.7573,5.6917,3.8123,2.2042,14.6828,0.0
290,290.0,0.0958,0.9268,0.0194,456.0,10.0514,7.37,10.07,0.555,11.34,10.42,0.0,0.0,-6322.0,2.7246,1.898,68.5099,17.9394,0.2756,5.0896,85.0856,2.1196,8.6324,0.1639,2.633,50.0906,0.0,0.0,64.1658,117.802,0.7384,2.1618,13.0099,9.2202,2.0058,25.8756,5.1838,1.5519,751.4525,5.4037,4.2993,38.3401,24.5866,0.0,3.7725,4.6581,2.3806,1.3412,18.1169,0.0
291,291.0,0.2973,1.2337,0.018,570.0,9.8987,4.76,21.48,0.22,18.45,6.67,0.0,0.0,-6278.5,2.356,1.8873,50.925,18.6341,0.3663,10.4152,85.5455,1.4433,9.2655,0.0564,1.8195,50.3358,0.0,0.0,63.8677,117.4194,0.7779,2.4197,32.3291,12.4628,1.8646,51.263,3.4472,3.3438,752.5447,2.1038,6.446,16.6801,10.1597,0.0,9.586,4.0663,2.2646,1.3077,9.1778,0.0
292,292.0,0.3822,0.5641,0.0062,524.0,10.614,7.21,24.92,0.314,17.3,6.1,0.0,0.0,-5485.25,2.8052,1.98,30.775,29.201,0.1691,9.3399,86.4465,2.3972,8.6527,0.1041,1.9011,50.215,0.0,0.0,63.9211,118.102,0.9263,4.294,24.0366,5.3148,0.6342,115.071,5.2497,4.0175,720.1415,3.0034,7.4855,32.3435,18.0981,0.0,3.8291,4.8111,2.3023,1.2656,9.8177,0.0
293,293.0,0.1384,1.2675,0.0239,1172.0,9.3864,9.35,26.36,0.413,21.47,8.86,0.0,0.0,-5429.0,4.0598,2.018,10.8742,17.221,0.3756,10.6709,83.8879,2.9758,9.1757,0.1391,2.554,50.4244,0.0,0.0,64.3159,118.2554,1.089,2.1461,10.4371,13.5032,2.4973,72.2628,6.7738,4.1744,732.3429,3.899,8.6154,31.1119,9.7245,0.0,8.1902,7.0929,3.1703,1.7305,8.5168,0.0
294,294.0,0.0645,1.1013,0.0171,238.0,9.8806,8.17,18.15,0.276,14.95,3.84,0.0,0.0,-5278.0,2.0267,2.002,29.6831,19.0836,0.3281,9.2578,84.3232,2.2267,8.5218,0.073,1.1382,50.3583,0.0,0.0,64.2803,118.102,0.7354,2.4482,8.4061,11.1459,1.7694,39.9366,5.8149,2.9007,724.5407,2.6705,8.0663,41.3896,6.1709,0.0,5.7321,3.4086,1.9197,0.9929,9.2356,0.0
295,295.0,0.3822,1.1152,0.0253,401.0,9.6448,7.06,6.65,0.459,15.0,9.87,0.0,0.0,-5143.5,5.0344,1.9975,29.4518,29.201,0.3267,5.1048,86.3239,2.5331,9.5642,0.1595,2.9013,50.3645,0.0,0.0,63.9038,117.5064,1.6069,4.294,24.0366,11.5631,2.649,34.8442,5.2178,1.0362,747.6613,4.4466,4.5617,43.4972,23.8203,0.0,7.3796,8.5615,2.5601,1.34,23.7686,0.0
296,296.0,0.5065,0.4563,0.0226,219.0,10.2072,11.12,22.94,0.213,9.38,3.52,0.0,0.0,-6483.75,2.4412,1.8942,59.647,19.9141,0.1341,9.5327,85.0841,3.7014,8.6406,0.0617,1.1787,50.0757,0.0,0.0,63.7959,118.563,0.838,2.5,32.4437,4.4708,2.3645,43.1872,7.9657,3.7111,712.4365,2.0567,7.5496,27.2251,16.6131,0.0,6.3214,4.1433,3.6356,1.9678,10.7489,0.0
297,297.0,0.1021,0.3777,0.0161,361.0,10.6552,13.76,20.57,0.271,21.02,7.91,0.0,0.0,-6338.75,2.8618,1.8965,62.371,19.2121,0.1137,9.8556,86.0209,3.7881,9.2328,0.0784,2.4154,50.3586,0.0,0.0,63.7799,117.7358,0.9218,2.3881,7.4461,3.5447,1.6655,29.9595,10.1579,3.3032,721.9575,2.4896,8.0763,14.7285,14.0901,0.0,5.9749,4.8548,3.2807,1.8062,11.2731,0.0
298,298.0,0.2631,1.1349,0.0244,1444.0,8.0367,9.56,23.29,0.238,13.68,5.7,0.0,0.0,-5486.25,4.3927,1.994,60.4051,24.3718,0.345,8.8142,85.564,2.9397,9.7484,0.0783,1.687,50.0781,0.0,0.0,63.7678,118.244,1.1876,3.4346,31.3378,14.1216,2.5527,95.4229,7.1262,3.7866,716.1579,2.2783,6.6335,31.7735,15.5441,0.0,6.6759,7.908,2.8522,1.549,15.5451,0.0
299,299.0,0.2631,0.3101,0.0055,286.0,10.0893,15.58,21.03,0.189,17.62,5.51,0.0,0.0,-6463.25,3.2656,1.8912,69.4489,24.3718,0.1122,10.319,84.742,4.2575,9.2291,0.0611,1.5489,50.4582,0.0,0.0,64.3409,118.0744,0.8727,3.4346,31.3378,3.0739,0.5652,62.3819,11.692,3.3934,723.1896,1.8489,10.5323,18.4316,12.5411,0.0,8.2618,5.523,3.1242,1.614,7.508,0.0
300,300.0,0.3246,0.494,0.0195,722.0,9.8943,3.43,19.52,0.349,23.8,2.98,0.0,0.0,-5398.5,2.4796,2.039,14.4982,19.4284,0.1422,8.8135,86.3416,0.9884,9.219,0.1155,0.9286,50.5347,0.0,0.0,64.0969,117.4196,0.7126,2.8014,20.2551,4.9925,2.0216,81.6794,2.4506,3.1513,716.0915,3.3131,6.416,14.0371,63.2242,0.0,14.1783,4.2669,3.2807,1.8062,11.2731,0.0
301,301.0,0.0645,0.3932,0.007,436.0,9.8492,6.76,13.66,0.366,27.96,4.22,0.0,0.0,-6294.25,4.9142,1.8905,42.4001,19.0836,0.1213,8.4406,85.1712,1.9466,8.5405,0.1012,1.4516,50.2488,0.0,0.0,64.1314,118.4904,1.5547,2.4482,8.4061,3.9924,0.7148,45.7377,4.7123,2.2104,711.3808,3.4466,8.0961,19.8329,23.8072,0.0,8.7573,8.4011,3.0908,1.542,10.3822,0.0
302,302.0,0.3647,0.4675,0.0162,303.0,9.8914,3.92,19.51,0.189,16.57,6.59,0.0,0.0,-6380.0,2.138,1.9027,73.6729,20.7648,0.1349,9.0519,85.2666,1.5004,9.2433,0.0638,1.9167,50.4042,0.0,0.0,64.0385,117.422,0.6586,2.5324,25.5162,4.7261,1.6653,30.2414,2.65,3.1584,706.2091,1.7327,6.9525,26.7932,5.6207,0.0,5.394,3.5652,60.6945,38.896,26.5023,0.0
303,303.0,0.2501,0.6624,0.0238,620.0,10.2875,5.23,23.82,0.312,27.17,4.91,0.0,0.0,-6205.0,2.9014,1.8885,41.213317390670255,23.7238,0.1935,10.3383,85.1817,1.6507,8.6211,0.0949,1.18,50.2667,0.0,0.0,63.9846,118.4106,0.9521,3.5827,27.7575,6.439,2.4842,47.2376,3.6386,3.7188,737.9322,2.9471,7.0435,21.1752,12.6624,0.0,7.3362,4.9368,4.2715,2.3384,7.3462,0.0
304,304.0,0.5065,0.6939,0.0127,2467.0,10.3532,6.57,19.02,0.278,21.9,6.18,0.0,0.0,-6349.0,2.9298,2.0055,36.7281,19.9141,0.2032,9.441,84.9334,1.9538,8.5459,0.0873,1.6402,50.4349,0.0,0.0,64.1179,118.4652,0.9676,2.5,32.4437,6.702,1.3064,49.0357,4.5451,3.0073,726.2395,2.6737,8.2537,34.1272,28.4292,0.0,6.8601,5.0446,3.0589,1.5787,13.589,0.0
305,305.0,0.0645,0.7833,0.018,355.0,9.8178,6.83,18.1,0.125,17.95,10.94,0.0,0.0,-6237.25,3.6489,1.8985,53.9406,19.0836,0.211,8.6219,84.533,2.6608,8.872,0.0413,3.6748,50.3074,0.0,0.0,64.1215,118.0124,1.224,2.4482,8.4061,7.9786,1.8717,40.6872,4.5966,2.9165,708.4602,1.1258,14.0747,24.0456,15.869,0.0,8.4621,6.1562,2.563,1.3749,15.8567,0.0
