,F152,F16,F185,F187,F206,F209,F244,F245,F246,F252,F287,F321,F342,F347,F382,F383,F384,F4,F413,F425,F457,F459,F46,F478,F516,F517,F518,F524,F572,F573,F574,F576,F577,F74
602,1.1027,9.9121,10.95,21.19,0.0,0.0,,,,2.0473,0.2965,3.4445,0.0,0.0,,,,1.6787,12.4168,11.1251,7.7168,3.3253,738.4097,0.0,,,,3.5013,8.23,0.2947,2.7525,1.5295,13.7972,0.0
603,0.8436,9.4828,5.33,18.51,0.0,0.0,,,,2.8738,0.2271,1.8224,0.0,0.0,,,,1.3954,18.2747,8.8962,3.5888,2.9229,731.4614,0.0,,,,4.8595,11.15,0.2917,3.9746,2.1086,14.3355,0.0
604,0.4635,9.7651,4.71,21.07,0.0,0.0,,,,1.2183,0.1373,1.416,0.0,0.0,,,,1.3954,18.2747,4.7462,3.4238,3.2968,740.4455,0.0,,,,2.1234,9.65,0.2236,3.2382,1.8101,10.2843,0.0
605,0.3458,10.4094,10.13,17.16,0.0,0.0,,,,3.4117,0.1032,3.1554,0.0,0.0,,,,1.0304,19.1426,3.3223,7.2237,2.7366,723.9645,0.0,,,,5.7416,10.51,0.1742,3.7497,1.9747,9.7315,0.0
606,0.9121,9.5986,8.34,19.14,0.0,0.0,,,,4.6757,0.2479,2.338,0.0,0.0,,,,1.3954,18.2747,9.5029,5.6244,2.9726,746.3839,0.0,,,,8.1348,8.9,0.4334,2.9554,1.6632,20.5797,0.0
607,0.7842,9.4879,5.44,19.78,0.0,0.0,,,,2.4235,0.2115,1.6917,0.0,0.0,,,,1.2614,21.1352,8.2648,4.183,3.0998,748.2484,0.0,,,,4.1105,7.88,0.2618,2.6968,1.481,11.9584,0.0
608,0.4943,9.6373,7.01,16.56,0.0,0.0,,,,1.2925,0.1461,2.0728,0.0,0.0,,,,1.3954,18.2747,5.1288,4.718,2.5608,751.0064,0.0,,,,2.2343,9.2599,0.3435,3.2396,1.7374,17.0702,0.0
609,0.9153,10.0094,7.53,20.83,0.0,0.0,,,,3.1724,0.2453,2.876,0.0,0.0,,,,0.9218,16.6165,9.1448,5.4281,3.2667,741.3708,0.0,,,,5.4002,7.9901,0.1517,2.8686,1.4997,7.7724,0.0
610,0.7259,9.445,4.18,20.42,0.0,0.0,,,,2.8366,0.1969,1.6151,0.0,0.0,,,,1.2614,21.1352,7.6859,2.8135,3.1807,744.1924,0.0,,,,4.8288,8.67,0.4796,3.0859,1.6264,23.2761,0.0
611,0.9529,9.5841,6.99,18.65,0.0,0.0,,,,2.182,0.2578,1.9261,0.0,0.0,,,,1.5257,14.0801,9.9421,5.0706,2.9041,743.731,0.0,,,,3.7644,9.93,0.2932,3.3856,1.8698,14.1723,0.0
612,0.9686,9.3546,5.3,14.03,0.0,0.0,,,,2.1547,0.2619,1.5383,0.0,0.0,,,,1.2906,8.9517,10.3539,3.5022,2.1965,735.0729,0.0,,,,3.6784,9.32,0.2439,2.987,1.7538,11.3995,0.0
613,0.7062,9.3086,3.78,18.34,0.0,0.0,,,,2.2091,0.1922,1.256,0.0,0.0,,,,1.2906,8.9517,7.5868,2.6072,2.8605,746.9945,0.0,,,,3.7267,7.85,0.3692,2.6747,1.481,18.1228,0.0
614,0.4422,9.3269,3.83,16.99,0.0,0.0,,,,1.73,0.1369,1.2936,0.0,0.0,,,,1.2906,8.9517,4.7413,2.5765,2.6573,739.6392,0.0,,,,2.9451,10.63,0.3376,3.5812,1.9926,16.2491,0.0
615,0.4699,9.6195,7.06,20.59,0.0,0.0,,,,3.911,0.1408,2.1786,0.0,0.0,,,,1.2906,8.9517,4.8851,4.7456,3.2144,741.0284,0.0,,,,6.7283,8.83,0.4019,3.11,1.6688,19.0059,0.0
616,0.4421,9.2883,6.26,20.19,0.0,0.0,,,,2.1089,0.1379,1.937,0.0,0.0,,,,1.2906,8.9517,4.7593,4.6046,3.1076,757.4526,0.0,,,,3.5547,7.54,0.1155,2.6335,1.4094,5.4377,0.0
617,0.7415,9.3785,6.17,17.22,0.0,0.0,,,,3.3714,0.2046,1.7707,0.0,0.0,,,,1.2906,8.9517,7.9059,4.1236,2.649,754.3429,0.0,,,,5.7821,8.46,0.2395,2.5319,1.5936,11.7087,0.0
618,1.5204,10.5074,4.98,16.42,0.0,0.0,,,,2.2376,0.4122,1.3365,0.0,0.0,,,,1.2906,8.9517,14.4693,3.8633,2.5868,744.9226,0.0,,,,3.7724,7.33,0.2854,2.4497,1.3738,14.0761,0.0
619,0.3443,10.5935,9.49,21.9,0.0,0.0,,,,2.1614,0.1028,2.8083,0.0,0.0,,,,1.3593,12.2234,3.2503,6.4289,3.4069,746.5666,0.0,,,,3.6506,8.17,0.262,2.9558,1.5273,13.0969,0.0
620,0.2336,10.4994,4.36,16.19,0.0,0.0,,,,2.2046,0.0688,1.3201,0.0,0.0,,,,1.5487,24.7664,2.2245,2.9162,2.5387,736.0633,0.0,,,,3.7157,435.57,1.3206,139.1348,85.3575,65.3231,0.0
621,0.4723,9.3242,4.67,14.78,0.0,0.0,,,,2.4907,0.1474,1.5826,0.0,0.0,,,,1.2906,8.9517,5.0649,3.2327,2.3189,742.1627,0.0,,,,4.2644,9.06,0.185,3.0312,1.7003,9.2649,0.0
622,0.2033,9.6674,5.09,13.54,0.0,0.0,,,,1.1702,0.0664,1.6404,0.0,0.0,,,,1.4148,11.6558,2.1028,3.7354,2.1657,721.0659,0.0,,,,1.9778,8.22,0.3725,2.9957,1.5445,16.8636,0.0
623,0.4352,9.6269,5.01,17.19,0.0,0.0,,,,3.4118,0.1332,1.6085,0.0,0.0,,,,1.3954,18.2747,4.5202,3.3558,2.6813,741.5961,0.0,,,,5.8189,9.08,1.3483,2.8292,1.702,61.5596,0.0
624,0.3093,9.7374,6.38,11.48,0.0,0.0,,,,4.0774,0.0895,2.1428,0.0,0.0,,,,1.4148,11.6558,3.1767,4.4821,1.7781,745.2466,0.0,,,,7.0281,5.3,0.3411,1.7213,0.9842,16.4231,0.0
625,1.208,8.7181,9.83,23.01,0.0,0.0,,,,2.0789,0.3471,2.5016,0.0,0.0,,,,1.5487,24.7664,13.8558,7.1896,3.6232,739.8839,0.0,,,,3.5077,8.08,0.3356,2.5986,1.5205,16.0712,0.0
626,0.9109,9.5734,30.22,28.4,0.0,0.0,,,,4.147,0.2478,8.7298,0.0,0.0,,,,1.414,15.6198,9.5145,21.5805,4.4969,729.1378,0.0,,,,7.2127,6.23,0.2627,2.2294,1.1635,12.593,0.0
627,1.0615,8.9606,3.94,19.57,0.0,0.0,,,,2.1763,0.2979,1.2917,0.0,0.0,,,,1.0203,17.36,11.8462,2.9722,3.0984,734.7501,0.0,,,,3.7201,8.05,0.3213,2.8487,1.5148,15.9361,0.0
628,0.2837,9.5974,4.79,14.25,0.0,0.0,,,,2.5849,0.0953,1.9089,0.0,0.0,,,,1.414,15.6198,2.9559,3.3046,2.2578,733.2725,0.0,,,,4.3787,8.35,0.3156,2.8652,1.5645,14.5294,0.0
629,0.9452,9.7467,4.14,14.93,0.0,0.0,,,,3.4263,0.2571,1.3759,0.0,0.0,,,,1.3593,12.2234,9.6982,2.875,2.3306,746.9045,0.0,,,,5.8359,9.72,0.3168,3.5144,1.8297,15.2948,0.0
630,1.0228,8.9458,3.57,18.29,0.0,0.0,,,,3.3142,0.2899,0.9961,0.0,0.0,,,,1.414,15.6198,11.4337,2.575,2.8839,730.6957,0.0,,,,5.8106,5.22,0.1842,1.8815,0.968,11.1656,0.0
631,0.4322,9.5784,6.03,13.66,0.0,0.0,,,,1.232,0.1344,2.0706,0.0,0.0,,,,1.2906,8.9517,4.5118,4.0165,2.149,732.9061,0.0,,,,2.139,7.45,0.3176,2.5451,1.392,15.2171,0.0
632,0.7607,10.3529,3.61,20.07,0.0,0.0,,,,1.1218,0.2128,1.2662,0.0,0.0,,,,1.3378,16.7956,7.3475,2.5934,3.175,727.603,0.0,,,,1.894,8.89,0.4115,2.9168,1.6658,20.1086,0.0
633,1.1598,8.9822,6.93,18.52,0.0,0.0,,,,1.3277,0.3265,1.9961,0.0,0.0,,,,1.5487,24.7664,12.9126,5.1824,2.8914,748.4985,0.0,,,,2.2343,7.17,0.1993,2.6214,1.3453,9.6361,0.0
634,0.6789,10.1819,5.51,23.5,0.0,0.0,,,,1.8636,0.1961,1.7672,0.0,0.0,,,,0.8433,10.1033,6.6675,3.9829,3.7653,723.5921,0.0,,,,3.1928,8.9,0.3756,3.0585,1.6629,22.1989,0.0
635,1.226,8.9253,4.3,18.09,0.0,0.0,,,,1.2906,0.3485,1.2535,0.0,0.0,,,,1.4148,11.6558,13.7367,3.1185,2.8364,736.5305,0.0,,,,2.1865,7.72,0.3563,2.78,1.4452,17.2719,0.0
636,0.8256,9.8182,4.66,20.47,0.0,0.0,,,,2.0845,0.2245,1.429,0.0,0.0,,,,1.414,15.6198,8.4087,3.3638,3.2147,734.7764,0.0,,,,3.5318,8.85,0.3014,3.2479,1.6515,18.9182,0.0
637,3.4031,9.7173,3.79,21.23,0.0,0.0,,,,2.6577,1.0529,1.4043,0.0,0.0,,,,1.3378,16.7956,35.0215,2.7921,3.3174,743.1864,0.0,,,,4.4995,6.78,0.3154,2.4335,1.2639,15.0358,0.0
638,0.4629,9.6242,8.25,22.68,0.0,0.0,,,,3.1622,0.142,2.2059,0.0,0.0,,,,1.414,15.6198,4.8095,6.0593,3.6086,731.7082,0.0,,,,5.4069,5.93,0.164,1.9173,1.105,7.6681,0.0
639,0.408,9.5532,6.53,9.63,0.0,0.0,,,,2.8167,0.1114,2.1229,0.0,0.0,,,,0.8066,12.7253,4.2703,4.4512,1.5311,728.7162,0.0,,,,4.8344,6.0,0.2947,2.2157,1.1236,12.566,0.0
640,1.1782,8.5184,6.49,22.32,0.0,0.0,,,,2.6272,0.3401,2.4873,0.0,0.0,,,,1.2614,21.1352,13.8307,4.3817,3.4956,738.7932,0.0,,,,4.5177,6.81,0.2148,2.4342,1.2788,10.5119,0.0
641,0.3693,10.5436,9.63,11.92,0.0,0.0,,,,3.0187,0.1075,2.5408,0.0,0.0,,,,1.4834,24.5801,3.5025,6.8713,1.9077,724.7419,0.0,,,,5.1085,9.43,0.2236,3.2845,1.7688,10.3164,0.0
642,0.1771,9.595,7.98,23.85,0.0,0.0,,,,3.2161,0.0611,2.6124,0.0,0.0,,,,1.5188,14.2082,1.8454,5.9121,3.7765,736.6612,0.0,,,,5.408,7.38,0.2043,2.5395,1.3771,10.0313,0.0
643,0.4592,9.6397,10.91,24.65,0.0,0.0,,,,2.1837,0.1347,4.0037,0.0,0.0,,,,1.3593,12.2234,4.7638,7.9891,3.73,784.2713,0.0,,,,3.6991,11.25,0.3431,3.6888,2.1254,16.4111,0.0
644,0.3508,10.5964,9.11,14.87,0.0,0.0,,,,1.5826,0.1004,2.4549,0.0,0.0,,,,1.0203,17.36,3.3101,6.4681,2.3174,741.7173,0.0,,,,2.6876,7.0,0.3406,2.1819,1.3033,17.0534,0.0
645,0.4459,9.703,7.23,21.19,0.0,0.0,,,,4.4093,0.1319,2.1559,0.0,0.0,,,,1.5487,24.7664,4.5953,5.1045,3.3645,729.9045,0.0,,,,7.7376,8.49,0.1374,2.995,1.5927,6.9274,0.0
646,0.3592,9.2833,6.39,20.22,0.0,0.0,,,,2.1503,0.1105,1.7355,0.0,0.0,,,,1.3378,16.7956,3.869,4.6045,3.2826,711.145,0.0,,,,3.6293,6.16,0.3263,2.1682,1.1517,14.1281,0.0
647,1.0996,8.816,3.97,23.34,0.0,0.0,,,,2.5131,0.316,1.4586,0.0,0.0,,,,0.8066,12.7253,12.4724,2.8411,3.6796,730.1314,0.0,,,,4.2495,12.06,0.1271,3.9632,2.2729,6.2639,0.0
648,1.2647,8.5245,5.89,19.76,0.0,0.0,,,,3.3354,0.3668,1.9419,0.0,0.0,,,,0.8066,12.7253,14.8358,4.3722,3.0436,758.1342,0.0,,,,5.728,10.63,0.2834,3.8436,2.0015,13.981,0.0
649,0.3088,10.5281,7.07,22.81,0.0,0.0,,,,1.259,0.0916,2.4208,0.0,0.0,,,,1.0203,17.36,2.9335,4.9893,3.6199,728.8042,0.0,,,,2.1941,8.52,0.3361,2.997,1.593,15.2829,0.0
650,1.2673,8.5745,6.42,21.34,0.0,0.0,,,,4.1513,0.3618,1.9297,0.0,0.0,,,,1.4834,24.5801,14.7799,4.7279,3.3366,742.2069,0.0,,,,7.0862,9.93,0.2932,3.3856,1.8698,14.1723,0.0
651,0.3833,9.5091,3.73,18.26,0.0,0.0,,,,2.6412,0.1232,1.2684,0.0,0.0,,,,1.4834,24.5801,4.0314,2.4974,2.8577,737.9075,0.0,,,,4.6228,11.1,0.1555,3.8501,2.0842,7.6125,0.0
652,1.1667,8.5746,7.3,19.3,0.0,0.0,,,,3.4041,0.3387,1.9925,0.0,0.0,,,,1.4148,11.6558,13.606,5.3309,3.0109,742.9911,0.0,,,,5.8795,9.93,0.2932,3.3856,1.8698,14.1723,0.0
653,1.154,8.5737,4.21,14.01,0.0,0.0,,,,2.0978,0.3361,1.2668,0.0,0.0,,,,1.5188,14.2082,13.4596,2.9954,2.1955,736.5491,0.0,,,,3.5406,6.23,0.2627,2.2294,1.1635,12.593,0.0
654,0.4208,9.5151,3.67,20.93,0.0,0.0,,,,3.6805,0.1292,1.3437,0.0,0.0,,,,1.5123,20.3964,4.4222,2.812,3.3115,737.5324,0.0,,,,6.3728,8.29,0.2496,2.8098,1.552,12.4566,0.0
655,0.3415,10.1302,16.97,22.49,0.0,0.0,,,,4.8126,0.104,4.4271,0.0,0.0,,,,1.2906,8.9517,3.3708,11.9272,3.5504,731.3509,0.0,,,,8.3232,8.49,0.1374,2.995,1.5927,6.9274,0.0
656,0.4968,10.1329,6.24,24.54,0.0,0.0,,,,2.6915,0.1466,2.0577,0.0,0.0,,,,1.5188,14.2082,4.9028,4.5915,3.8427,745.8235,0.0,,,,4.5562,7.35,0.2537,2.5732,1.374,10.9042,0.0
657,0.2879,10.3887,5.31,17.72,0.0,0.0,,,,3.4265,0.0873,1.5199,0.0,0.0,,,,1.4274,17.8304,2.7708,3.8721,2.7671,743.6657,0.0,,,,5.8353,8.14,0.2544,2.963,1.5301,12.3904,0.0
658,0.4729,9.6096,4.11,23.14,0.0,0.0,,,,5.5285,0.1398,1.2425,0.0,0.0,,,,1.5188,14.2082,4.9211,3.0105,3.5498,760.7962,0.0,,,,9.8346,8.09,0.3016,2.8562,1.5131,15.0738,0.0
659,0.2668,9.8335,4.51,16.31,0.0,0.0,,,,1.1029,0.0843,1.5997,0.0,0.0,,,,1.4274,17.8304,2.7134,3.225,2.5714,730.0677,0.0,,,,1.8739,8.22,0.3725,2.9957,1.5445,16.8636,0.0
660,0.4387,9.8325,7.71,20.75,0.0,0.0,,,,2.1817,0.1288,2.8264,0.0,0.0,,,,1.5123,20.3964,4.4615,5.3867,3.2676,735.4829,0.0,,,,3.6623,6.95,0.2106,2.4598,1.2952,10.4125,0.0
661,1.0192,9.309,11.76,22.6,0.0,0.0,,,,1.4724,0.2916,3.1528,0.0,0.0,,,,1.5123,20.3964,10.9484,8.6829,3.5317,749.7943,0.0,,,,2.5257,6.87,0.2207,2.4785,1.2872,9.6604,0.0
662,0.3602,9.4946,12.6,20.83,0.0,0.0,,,,2.0761,0.1188,3.8897,0.0,0.0,,,,0.9618,24.5156,3.7934,9.1604,3.3187,730.1264,0.0,,,,3.5779,6.38,0.2772,2.4093,1.1929,13.121,0.0
663,0.3602,10.1641,4.91,13.99,0.0,0.0,,,,3.2814,0.1257,1.7004,0.0,0.0,,,,1.414,15.6198,3.5439,3.3733,2.2172,731.7077,0.0,,,,5.5999,7.39,0.4013,2.6867,1.3786,18.2374,0.0
664,0.4192,9.7994,8.02,16.2,0.0,0.0,,,,1.0404,0.1217,2.2157,0.0,0.0,,,,0.9618,24.5156,4.2781,5.5829,2.5823,724.7292,0.0,,,,1.7833,5.41,0.332,1.8927,1.0039,16.1032,0.0
665,0.4694,9.9224,9.78,25.2,0.0,0.0,,,,1.6503,0.1381,3.5184,0.0,0.0,,,,1.4834,24.5801,4.7309,7.2254,3.9914,736.3095,0.0,,,,2.8236,8.65,0.2952,2.8943,1.62,14.5292,0.0
666,0.4251,9.3821,4.48,15.1,0.0,0.0,,,,6.3531,0.1353,1.3632,0.0,0.0,,,,1.5487,24.7664,4.5311,3.2154,2.4274,715.5359,0.0,,,,11.2887,8.0,0.2372,2.7908,1.5023,10.439,0.0
667,0.3614,9.9427,7.5,13.47,0.0,0.0,,,,1.9985,0.1072,2.2416,0.0,0.0,,,,1.5188,14.2082,3.6349,5.0475,2.1263,732.2055,0.0,,,,3.4062,5.41,0.332,1.8927,1.0039,16.1032,0.0
668,0.235,9.8599,4.97,17.47,0.0,0.0,,,,3.2242,0.0777,1.6437,0.0,0.0,,,,0.8066,12.7253,2.3831,3.3934,2.7477,737.9392,0.0,,,,5.4918,8.02,0.215,2.5875,1.5061,10.1404,0.0
669,0.374,10.5027,6.98,14.56,0.0,0.0,,,,2.1065,0.1096,2.0836,0.0,0.0,,,,1.0203,17.36,3.5612,5.1068,2.3418,726.4588,0.0,,,,3.5873,9.29,0.2007,3.2513,1.7505,9.9246,0.0
670,1.0132,8.4628,4.86,18.78,0.0,0.0,,,,3.511,0.2963,1.3332,0.0,0.0,,,,1.5123,20.3964,11.9728,3.427,2.9725,725.1107,0.0,,,,6.0317,6.23,0.2627,2.2294,1.1635,12.593,0.0
671,0.3015,10.157,8.11,24.07,0.0,0.0,,,,1.7338,0.0904,2.2386,0.0,0.0,,,,0.8184,12.8744,2.9687,5.8996,3.8265,732.8516,0.0,,,,2.9841,9.32,0.3649,3.3176,1.7496,17.9202,0.0
672,1.0902,8.5585,7.97,13.7,0.0,0.0,,,,1.7048,0.3146,2.4122,0.0,0.0,,,,1.4148,11.6558,12.7388,5.684,2.1933,726.0018,0.0,,,,2.9187,13.35,1.138,4.0485,2.5067,41.5401,0.0
673,0.334,9.5141,4.42,18.91,0.0,0.0,,,,1.8671,0.1145,1.5126,0.0,0.0,,,,0.9618,24.5156,3.511,3.0498,2.984,735.9682,0.0,,,,3.2343,6.83,0.3444,2.3248,1.2725,16.3417,0.0
674,1.0474,8.5946,10.24,11.65,0.0,0.0,,,,2.0567,0.3047,2.9036,0.0,0.0,,,,1.0203,17.36,12.1867,7.4695,1.8288,740.6494,0.0,,,,3.4898,7.0,0.3406,2.1819,1.3033,17.0534,0.0
675,0.6376,9.8155,6.77,12.29,0.0,0.0,,,,3.4378,0.1808,1.6437,0.0,0.0,,,,1.3378,16.7956,6.4962,4.8518,1.9264,735.9788,0.0,,,,5.9019,6.23,0.2627,2.2294,1.1635,12.593,0.0
676,1.0,9.3405,12.26,17.94,0.0,0.0,,,,1.3896,0.2882,3.3176,0.0,0.0,,,,1.5123,20.3964,10.7062,9.0795,2.846,737.4039,0.0,,,,2.3583,8.89,0.4115,2.9168,1.6658,20.1086,0.0
677,0.3723,9.4312,5.11,18.74,0.0,0.0,,,,3.4305,0.1124,1.4804,0.0,0.0,,,,1.5188,14.2082,3.9475,3.7211,2.9377,738.4955,0.0,,,,5.854,7.94,0.1953,2.9632,1.4867,9.2055,0.0
678,0.3445,9.7267,10.03,13.63,0.0,0.0,,,,3.1136,0.1013,2.8525,0.0,0.0,,,,1.5188,14.2082,3.5414,7.2242,2.1853,726.1172,0.0,,,,5.5064,8.21,0.2377,3.0013,1.5463,11.0948,0.0
679,0.5036,9.9707,11.28,24.2,0.0,0.0,,,,3.9317,0.1485,3.3885,0.0,0.0,,,,1.5188,14.2082,5.0506,8.1083,3.8265,734.3983,0.0,,,,6.7855,435.26,1.2877,156.8581,89.2616,55.0978,0.0
680,0.2938,10.3699,5.3,21.0,0.0,0.0,,,,3.3473,0.0889,1.7309,0.0,0.0,,,,1.3378,16.7956,2.8328,3.6866,3.3095,737.0927,0.0,,,,5.7362,8.1,0.3089,2.7176,1.5213,13.8179,0.0
681,0.5053,9.4588,5.68,16.85,0.0,0.0,,,,3.7953,0.1483,1.9114,0.0,0.0,,,,0.9618,24.5156,5.342,4.0162,2.6544,729.3026,0.0,,,,6.6506,5.22,0.1842,1.8815,0.968,11.1656,0.0
682,0.6355,10.0717,4.19,18.3,0.0,0.0,,,,2.0046,0.1794,1.3458,0.0,0.0,,,,1.5188,14.2082,6.3094,3.0292,2.868,736.8239,0.0,,,,3.3969,7.36,0.1824,2.6955,1.375,10.7416,0.0
683,0.5305,9.8386,5.98,12.76,0.0,0.0,,,,1.0895,0.1494,1.9029,0.0,0.0,,,,0.8066,12.7253,5.392,4.2692,2.0415,725.3815,0.0,,,,1.8561,7.15,0.2644,2.5265,1.3336,11.84,0.0
684,0.9419,9.5805,6.78,17.76,0.0,0.0,,,,3.8921,0.2532,2.0709,0.0,0.0,,,,0.8184,12.8744,9.8312,4.682,2.7902,739.6889,0.0,,,,6.6213,7.43,0.197,2.4935,1.3875,9.1166,0.0
685,0.6186,9.7841,4.73,13.66,0.0,0.0,,,,3.4608,0.1717,1.6451,0.0,0.0,,,,0.8552,19.4094,6.3228,3.2635,2.138,747.3574,0.0,,,,5.9512,11.3,0.2669,3.7554,2.1338,13.0173,0.0
686,0.2854,9.882,4.62,19.44,0.0,0.0,,,,3.746,0.0886,1.3578,0.0,0.0,,,,1.4274,17.8304,2.8878,3.4497,3.0883,729.584,0.0,,,,6.4804,11.25,0.3431,3.6888,2.1254,16.4111,0.0
687,0.4533,10.1293,8.19,26.61,0.0,0.0,,,,1.3957,0.1289,2.5016,0.0,0.0,,,,0.8552,19.4094,4.475,6.0352,4.2302,733.7927,0.0,,,,2.3848,9.1,0.2226,3.25,1.7031,11.3951,0.0
688,0.4387,9.8614,6.81,12.72,0.0,0.0,,,,3.9687,0.1309,2.2168,0.0,0.0,,,,1.4274,17.8304,4.4486,5.0577,1.9806,747.4841,0.0,,,,6.7791,8.78,0.3384,3.0754,1.6449,16.4274,0.0
689,0.4774,9.3832,3.81,19.66,0.0,0.0,,,,3.1768,0.1418,1.0982,0.0,0.0,,,,1.2708,24.3307,5.0879,2.6609,3.1279,725.0807,0.0,,,,5.5291,9.3701,0.4057,3.3101,1.7609,17.3695,0.0
690,0.9837,8.9854,3.49,23.72,0.0,0.0,,,,3.6274,0.2852,1.08,0.0,0.0,,,,0.8552,19.4094,10.9474,2.5137,3.7219,736.662,0.0,,,,6.2959,8.22,0.3725,2.9957,1.5445,16.8636,0.0
691,0.5825,10.004,8.54,20.47,0.0,0.0,,,,1.948,0.163,2.9911,0.0,0.0,,,,1.5188,14.2082,5.8223,6.2279,3.2471,734.3314,0.0,,,,3.3153,8.98,0.2204,3.0988,1.6856,10.1098,0.0
692,0.6457,9.7464,5.51,14.29,0.0,0.0,,,,1.4247,0.1898,1.6629,0.0,0.0,,,,0.8552,19.4094,6.6254,3.8946,2.2759,728.6014,0.0,,,,2.41,10.55,0.2194,3.764,1.9876,10.5987,0.0
693,0.4772,9.3646,5.72,13.22,0.0,0.0,,,,3.8642,0.1393,1.7028,0.0,0.0,,,,0.7955,16.5463,5.0954,4.0451,2.0586,743.641,0.0,,,,6.6843,7.0,0.3406,2.1819,1.3033,17.0534,0.0
694,0.4655,10.4756,9.45,15.25,0.0,0.0,,,,2.4653,0.1345,2.5874,0.0,0.0,,,,1.3378,16.7956,4.4441,6.7929,2.4498,725.4413,0.0,,,,4.1625,13.35,1.138,4.0485,2.5067,41.5401,0.0
695,1.0597,8.7153,5.86,24.54,0.0,0.0,,,,3.3072,0.3078,2.0885,0.0,0.0,,,,1.4148,11.6558,12.1596,4.5036,3.9,734.9217,0.0,,,,5.6468,8.05,0.3213,2.8487,1.5148,15.9361,0.0
696,1.2501,8.4896,5.9,19.92,0.0,0.0,,,,3.0598,0.3552,1.627,0.0,0.0,,,,1.0203,17.36,14.7249,4.4259,3.0711,759.8287,0.0,,,,5.123,8.09,0.3016,2.8562,1.5131,15.0738,0.0
697,0.4289,9.3172,4.99,15.2,0.0,0.0,,,,3.9143,0.1257,1.2944,0.0,0.0,,,,1.4994,30.7547,4.6034,3.6077,2.4517,712.6457,0.0,,,,6.7443,8.98,0.2204,3.0988,1.6856,10.1098,0.0
698,1.1219,8.4169,8.88,23.92,0.0,0.0,,,,10.2213,0.3284,2.8135,0.0,0.0,,,,1.3597,13.1382,13.3294,6.3754,3.8173,727.6497,0.0,,,,18.8938,8.49,0.1374,2.995,1.5927,6.9274,0.0
699,0.4997,8.9392,7.89,18.44,0.0,0.0,,,,2.2682,0.1458,2.3257,0.0,0.0,,,,1.3443,15.93,5.5904,5.5265,2.9137,731.4466,0.0,,,,3.8194,8.08,0.3356,2.5986,1.5205,16.0712,0.0
700,0.3521,10.2978,7.62,14.53,0.0,0.0,,,,1.6786,0.1029,2.5104,0.0,0.0,,,,0.948,28.2433,3.4193,5.5204,2.2813,738.9656,0.0,,,,2.8642,9.19,0.1814,2.8996,1.7311,8.539,0.0
701,0.5376,9.3337,4.76,18.02,0.0,0.0,,,,2.2059,0.1557,1.5998,0.0,0.0,,,,1.2708,24.3307,5.7598,3.3642,2.7723,765.7014,0.0,,,,3.7523,5.3,0.3411,1.7213,0.9842,16.4231,0.0
702,0.6744,9.7444,3.28,20.44,0.0,0.0,,,,2.0982,0.1967,1.0629,0.0,0.0,,,,1.3443,15.93,6.921,2.5465,3.2292,741.4395,0.0,,,,3.5318,6.08,0.3579,2.091,1.1395,17.5289,0.0
703,0.2898,10.7802,4.75,12.07,0.0,0.0,,,,1.1712,0.0872,1.5073,0.0,0.0,,,,1.5976,26.6473,2.6879,3.2955,1.9219,725.3037,0.0,,,,2.0017,4.94,0.2341,1.6785,0.9182,11.6871,0.0
704,0.4857,9.2292,6.67,16.79,0.0,0.0,,,,1.9269,0.1431,1.9098,0.0,0.0,,,,1.0203,17.36,5.2627,4.9254,2.6746,725.985,0.0,,,,3.3122,8.05,0.3213,2.8487,1.5148,15.9361,0.0
705,0.3167,10.2346,11.82,15.37,0.0,0.0,,,,3.5584,0.0926,2.908,0.0,0.0,,,,1.3443,15.93,3.094,8.2521,2.4515,724.1923,0.0,,,,6.1287,5.3,0.3411,1.7213,0.9842,16.4231,0.0
706,1.233,8.5913,5.25,15.82,0.0,0.0,,,,2.137,0.3514,1.4881,0.0,0.0,,,,0.8066,12.7253,14.3512,3.7107,2.471,739.6365,0.0,,,,3.6976,7.0,0.3406,2.1819,1.3033,17.0534,0.0
707,0.495,9.4576,6.86,21.09,0.0,0.0,,,,1.4503,0.1438,2.0648,0.0,0.0,,,,1.5123,20.3964,5.2338,4.7873,3.3278,732.9717,0.0,,,,2.463,8.49,0.1374,2.995,1.5927,6.9274,0.0
708,0.4863,9.5805,6.3,16.43,0.0,0.0,,,,3.0082,0.1435,1.8699,0.0,0.0,,,,0.8066,12.7253,5.0757,4.1468,2.5883,729.3486,0.0,,,,5.0486,8.05,0.3213,2.8487,1.5148,15.9361,0.0
709,0.2988,10.7071,10.31,21.86,0.0,0.0,,,,2.9378,0.0872,2.7996,0.0,0.0,,,,1.3443,15.93,2.7903,7.4395,3.476,729.9814,0.0,,,,4.977,11.25,0.3431,3.6888,2.1254,16.4111,0.0
710,0.4371,9.5258,9.06,22.55,0.0,0.0,,,,1.1642,0.1291,2.867,0.0,0.0,,,,0.8552,19.4094,4.5883,6.7662,3.5853,734.3434,0.0,,,,1.9885,8.49,0.1374,2.995,1.5927,6.9274,0.0
711,0.4931,9.2755,3.56,19.27,0.0,0.0,,,,1.4034,0.1415,1.12,0.0,0.0,,,,1.3443,15.93,5.3156,2.5673,3.0283,734.083,0.0,,,,2.3707,8.89,0.4115,2.9168,1.6658,20.1086,0.0
